Geneid	/ufrc/jkim6/share/braskey/labmtg_20200709/data/alignments/SRR9313223.sam
AT1G34150	230
AT1G34160	21
AT1G34170	0
AT1G34180	51
AT1G34190	1063
AT1G34200	232
AT1G34210	798
AT1G34220	554
AT1G34245	59
AT1G34260	472
AT1G34270	193
AT1G34280	0
AT1G34290	0
AT1G34300	549
AT1G34310	0
AT1G34315	70
AT1G34320	850
AT1G34340	157
AT1G34350	101
AT1G34355	64
AT1G34360	199
AT1G34370	2000
AT1G34380	32
AT1G34390	0
AT1G34392	0
AT1G34400	0
AT1G34410	0
AT1G34418	360
AT1G34419	0
AT1G34420	31
AT1G34430	1299
AT1G34440	0
AT1G34460	27
AT1G34470	271
AT1G34480	2
AT1G34490	3
AT1G34500	6
AT1G34510	0
AT1G34520	0
AT1G34540	0
AT1G34550	859
AT1G34560	0
AT1G34570	88
AT1G34575	0
AT1G34580	9
AT1G34630	701
AT1G34640	217
AT1G34650	0
AT1G34670	3
AT1G34750	337
AT1G34760	329
AT1G34770	90
AT1G34780	218
AT1G34790	0
AT1G34792	0
AT1G34795	0
AT1G34800	0
AT1G34805	0
AT1G34810	0
AT1G34815	0
AT1G34820	0
AT1G34825	0
AT1G34830	0
AT1G34840	0
AT1G34844	93
AT1G34850	0
AT1G34860	0
AT1G34910	0
AT1G34930	0
AT1G35030	0
AT1G35035	0
AT1G35040	0
AT1G35140	108
AT1G35150	0
AT1G35160	2789
AT1G35170	0
AT1G35180	173
AT1G35181	0
AT1G35183	1
AT1G35190	779
AT1G35210	10
AT1G35220	588
AT1G35230	3
AT1G35240	1
AT1G35242	0
AT1G35250	19
AT1G35255	9
AT1G35260	138
AT1G35290	8
AT1G35310	1
AT1G35320	151
AT1G35330	14
AT1G35333	0
AT1G35340	516
AT1G35350	181
AT1G35365	0
AT1G35375	0
AT1G35400	0
AT1G35410	0
AT1G35420	349
AT1G35430	114
AT1G35435	0
AT1G35440	0
AT1G35460	293
AT1G35461	0
AT1G35467	0
AT1G35470	321
AT1G35490	0
AT1G35500	0
AT1G35501	0
AT1G35510	888
AT1G35515	1
AT1G35516	1512
AT1G35520	0
AT1G35530	56
AT1G35537	0
AT1G35540	0
AT1G35545	0
AT1G35550	1
AT1G35560	115
AT1G35580	4427
AT1G35610	6
AT1G35614	0
AT1G35617	1
AT1G35620	636
AT1G35625	5
AT1G35630	0
AT1G35660	245
AT1G35670	766
AT1G35680	3638
AT1G35710	157
AT1G35720	925
AT1G35730	0
AT1G35750	0
AT1G35780	481
AT1G35820	0
AT1G35830	57
AT1G35850	0
AT1G35860	0
AT1G35880	0
AT1G35890	0
AT1G35900	0
AT1G35910	27
AT1G36000	0
AT1G36020	0
AT1G36030	0
AT1G36050	882
AT1G36060	143
AT1G36070	237
AT1G36078	0
AT1G36095	0
AT1G36100	0
AT1G36150	0
AT1G36160	9227
AT1G36180	160
AT1G36230	0
AT1G36240	0
AT1G36272	0
AT1G36280	135
AT1G36310	303
AT1G36320	455
AT1G36340	6
AT1G36350	0
AT1G36370	766
AT1G36380	326
AT1G36390	309
AT1G36510	0
AT1G36580	0
AT1G36622	15
AT1G36640	29
AT1G36675	32
AT1G36730	0
AT1G36732	0
AT1G36745	0
AT1G36756	0
AT1G36920	1
AT1G36922	1
AT1G36925	4
AT1G36940	122
AT1G36942	0
AT1G36950	0
AT1G36960	0
AT1G36970	0
AT1G36980	1741
AT1G36990	529
AT1G36992	0
AT1G37000	0
AT1G37007	0
AT1G37010	0
AT1G37020	0
AT1G37113	0
AT1G37130	11731
AT1G37140	5
AT1G37150	17
AT1G37162	0
AT1G38065	0
AT1G38131	22
AT1G38630	0
AT1G38790	0
AT1G38950	0
AT1G40083	0
AT1G40087	0
AT1G40104	0
AT1G40129	0
AT1G40390	0
AT1G41820	0
AT1G41830	2056
AT1G41875	0
AT1G41880	1258
AT1G41920	0
AT1G42080	0
AT1G42120	0
AT1G42190	0
AT1G42430	370
AT1G42440	504
AT1G42470	1437
AT1G42480	357
AT1G42525	0
AT1G42540	420
AT1G42550	3355
AT1G42560	3
AT1G42680	0
AT1G42699	0
AT1G42700	0
AT1G42710	0
AT1G42960	1156
AT1G42970	12125
AT1G42980	0
AT1G42990	944
AT1G43000	7
AT1G43005	0
AT1G43010	0
AT1G43020	115
AT1G43040	1
AT1G43080	0
AT1G43090	0
AT1G43100	0
AT1G43130	382
AT1G43140	27
AT1G43145	0
AT1G43160	148
AT1G43170	7222
AT1G43171	0
AT1G43190	1329
AT1G43245	253
AT1G43260	0
AT1G43310	0
AT1G43320	0
AT1G43330	0
AT1G43415	0
AT1G43560	421
AT1G43580	785
AT1G43600	0
AT1G43610	0
AT1G43620	332
AT1G43624	0
AT1G43630	0
AT1G43640	0
AT1G43650	31
AT1G43665	0
AT1G43666	0
AT1G43667	0
AT1G43670	1383
AT1G43680	0
AT1G43690	1028
AT1G43700	656
AT1G43710	1635
AT1G43720	0
AT1G43722	0
AT1G43730	0
AT1G43760	0
AT1G43765	7
AT1G43770	80
AT1G43780	4
AT1G43790	368
AT1G43800	43
AT1G43810	0
AT1G43820	0
AT1G43850	1584
AT1G43860	221
AT1G43890	1070
AT1G43900	565
AT1G43910	338
AT1G43950	0
AT1G43970	0
AT1G43980	17
AT1G44000	2583
AT1G44010	0
AT1G44020	6
AT1G44030	3
AT1G44050	66
AT1G44080	0
AT1G44085	0
AT1G44090	0
AT1G44094	0
AT1G44100	776
AT1G44110	80
AT1G44120	1
AT1G44125	110
AT1G44130	4
AT1G44160	148
AT1G44170	1331
AT1G44180	2
AT1G44191	0
AT1G44224	0
AT1G44318	0
AT1G44350	469
AT1G44414	3
AT1G44446	4373
AT1G44478	0
AT1G44542	41
AT1G44575	20309
AT1G44608	52
AT1G44674	0
AT1G44740	6
AT1G44750	606
AT1G44760	310
AT1G44770	1111
AT1G44780	61
AT1G44790	254
AT1G44800	1048
AT1G44810	385
AT1G44820	638
AT1G44830	19
AT1G44835	250
AT1G44890	22
AT1G44900	314
AT1G44910	615
AT1G44920	918
AT1G44940	0
AT1G44941	0
AT1G44960	227
AT1G44970	381
AT1G44980	0
AT1G44990	0
AT1G45000	1544
AT1G45010	688
AT1G45015	194
AT1G45050	237
AT1G45063	0
AT1G45100	0
AT1G45110	22
AT1G45130	2350
AT1G45145	708
AT1G45150	244
AT1G45160	803
AT1G45163	76
AT1G45165	1
AT1G45170	169
AT1G45180	211
AT1G45190	0
AT1G45191	41
AT1G45201	1212
AT1G45207	195
AT1G45215	0
AT1G45221	0
AT1G45223	0
AT1G45229	25
AT1G45230	775
AT1G45231	78
AT1G45233	87
AT1G45234	0
AT1G45236	0
AT1G45238	0
AT1G45240	0
AT1G45242	0
AT1G45243	0
AT1G45244	0
AT1G45246	0
AT1G45248	67
AT1G45249	1539
AT1G45332	218
AT1G45403	0
AT1G45474	921
AT1G45545	0
AT1G45616	1
AT1G45688	3193
AT1G45976	619
AT1G46264	115
AT1G46336	0
AT1G46408	0
AT1G46480	13
AT1G46554	181
AT1G46696	0
AT1G46768	180
AT1G46840	0
AT1G46912	0
AT1G46984	0
AT1G47056	270
AT1G47128	20216
AT1G47200	935
AT1G47210	264
AT1G47220	0
AT1G47230	206
AT1G47240	349
AT1G47250	329
AT1G47260	1759
AT1G47265	0
AT1G47270	328
AT1G47271	48
AT1G47278	186
AT1G47280	0
AT1G47290	411
AT1G47300	0
AT1G47310	361
AT1G47317	1
AT1G47330	431
AT1G47340	90
AT1G47350	0
AT1G47370	3
AT1G47380	405
AT1G47389	0
AT1G47390	0
AT1G47395	31
AT1G47400	4
AT1G47410	89
AT1G47420	1877
AT1G47450	0
AT1G47470	0
AT1G47480	346
AT1G47485	0
AT1G47490	895
AT1G47495	0
AT1G47497	0
AT1G47500	565
AT1G47510	26
AT1G47530	4832
AT1G47540	5
AT1G47550	815
AT1G47560	33
AT1G47570	304
AT1G47578	20
AT1G47580	207
AT1G47600	210
AT1G47603	7
AT1G47610	43
AT1G47620	24
AT1G47640	543
AT1G47655	58
AT1G47660	0
AT1G47670	385
AT1G47680	0
AT1G47690	0
AT1G47700	0
AT1G47710	278
AT1G47720	57
AT1G47730	0
AT1G47740	1037
AT1G47750	182
AT1G47760	24
AT1G47765	0
AT1G47770	0
AT1G47780	0
AT1G47786	0
AT1G47790	0
AT1G47800	0
AT1G47810	0
AT1G47813	0
AT1G47820	44
AT1G47830	361
AT1G47840	148
AT1G47870	190
AT1G47885	0
AT1G47890	13
AT1G47900	533
AT1G47915	0
AT1G47920	0
AT1G47940	0
AT1G47946	0
AT1G47960	55
AT1G47970	1304
AT1G47980	115
AT1G47990	10
AT1G48000	32
AT1G48010	0
AT1G48020	5
AT1G48030	3767
AT1G48040	340
AT1G48050	305
AT1G48060	7
AT1G48070	7
AT1G48080	0
AT1G48090	1612
AT1G48095	0
AT1G48100	997
AT1G48110	1581
AT1G48120	252
AT1G48130	207
AT1G48140	148
AT1G48145	0
AT1G48150	0
AT1G48160	337
AT1G48170	114
AT1G48175	112
AT1G48180	0
AT1G48190	0
AT1G48195	0
AT1G48200	122
AT1G48210	711
AT1G48220	3
AT1G48230	838
AT1G48240	512
AT1G48260	434
AT1G48267	0
AT1G48270	109
AT1G48280	84
AT1G48300	1894
AT1G48310	136
AT1G48315	21
AT1G48320	217
AT1G48325	0
AT1G48330	316
AT1G48350	2202
AT1G48360	150
AT1G48370	135
AT1G48380	138
AT1G48390	23
AT1G48400	2
AT1G48405	7
AT1G48410	3636
AT1G48420	425
AT1G48430	798
AT1G48440	812
AT1G48450	898
AT1G48460	185
AT1G48470	8
AT1G48480	1577
AT1G48490	1371
AT1G48500	92
AT1G48510	16
AT1G48520	652
AT1G48530	10
AT1G48540	560
AT1G48550	222
AT1G48560	55
AT1G48570	113
AT1G48580	32
AT1G48590	1
AT1G48598	0
AT1G48600	0
AT1G48605	26
AT1G48610	471
AT1G48620	2129
AT1G48630	790
AT1G48635	392
AT1G48640	14
AT1G48650	1302
AT1G48660	114
AT1G48670	8
AT1G48690	22
AT1G48698	7
AT1G48700	3
AT1G48720	0
AT1G48730	0
AT1G48740	8
AT1G48742	0
AT1G48745	105
AT1G48750	590
AT1G48760	393
AT1G48770	37
AT1G48780	30
AT1G48790	860
AT1G48800	0
AT1G48820	1
AT1G48830	1290
AT1G48840	456
AT1G48850	1242
AT1G48860	896
AT1G48870	17
AT1G48880	102
AT1G48900	1175
AT1G48910	0
AT1G48912	0
AT1G48920	1751
AT1G48930	6
AT1G48940	0
AT1G48950	261
AT1G48953	0
AT1G48960	85
AT1G48970	413
AT1G48980	0
AT1G48990	2
AT1G49000	5
AT1G49005	2
AT1G49010	566
AT1G49015	0
AT1G49020	0
AT1G49030	29
AT1G49032	337
AT1G49040	1100
AT1G49050	367
AT1G49100	3
AT1G49110	3
AT1G49120	0
AT1G49130	120
AT1G49140	675
AT1G49150	1
AT1G49160	166
AT1G49170	40
AT1G49180	133
AT1G49190	0
AT1G49200	48
AT1G49210	8
AT1G49220	0
AT1G49230	16
AT1G49240	13564
AT1G49245	60
AT1G49250	2
AT1G49260	0
AT1G49270	0
AT1G49280	0
AT1G49290	0
AT1G49300	876
AT1G49310	166
AT1G49320	76
AT1G49330	0
AT1G49340	1623
AT1G49350	134
AT1G49360	321
AT1G49380	735
AT1G49390	41
AT1G49400	217
AT1G49405	9
AT1G49410	289
AT1G49420	0
AT1G49430	1536
AT1G49435	0
AT1G49450	69
AT1G49460	0
AT1G49470	225
AT1G49475	21
AT1G49480	729
AT1G49490	51
AT1G49500	1048
AT1G49510	531
AT1G49520	70
AT1G49530	72
AT1G49540	174
AT1G49560	100
AT1G49570	867
AT1G49580	1119
AT1G49590	388
AT1G49600	3019
AT1G49610	2
AT1G49620	32
AT1G49630	249
AT1G49640	0
AT1G49650	323
AT1G49660	2101
AT1G49670	915
AT1G49680	0
AT1G49690	0
AT1G49700	27
AT1G49710	346
AT1G49715	0
AT1G49720	92
AT1G49730	625
AT1G49740	497
AT1G49750	399
AT1G49760	1989
AT1G49770	0
AT1G49780	290
AT1G49790	14
AT1G49800	0
AT1G49810	0
AT1G49820	326
AT1G49830	5
AT1G49832	18
AT1G49840	173
AT1G49850	298
AT1G49860	11
AT1G49870	59
AT1G49880	44
AT1G49890	535
AT1G49900	10
AT1G49910	48
AT1G49920	7
AT1G49930	0
AT1G49938	4
AT1G49940	47
AT1G49950	404
AT1G49952	9
AT1G49960	8
AT1G49970	1686
AT1G49975	578
AT1G49980	302
AT1G49990	11
AT1G50000	98
AT1G50010	11996
AT1G50020	2261
AT1G50030	1291
AT1G50040	44
AT1G50050	2
AT1G50055	82
AT1G50060	26
AT1G50070	0
AT1G50080	2
AT1G50090	1
AT1G50100	0
AT1G50110	55
AT1G50120	423
AT1G50140	800
AT1G50160	0
AT1G50170	202
AT1G50180	13
AT1G50190	7
AT1G50200	4625
AT1G50220	0
AT1G50240	128
AT1G50250	7337
AT1G50260	540
AT1G50270	41
AT1G50280	35
AT1G50290	205
AT1G50300	431
AT1G50310	0
AT1G50320	1286
AT1G50325	0
AT1G50340	0
AT1G50350	2
AT1G50360	447
AT1G50370	876
AT1G50380	637
AT1G50390	3
AT1G50400	2
AT1G50410	531
AT1G50420	474
AT1G50430	1081
AT1G50440	502
AT1G50450	858
AT1G50460	990
AT1G50470	0
AT1G50480	2861
AT1G50490	213
AT1G50500	809
AT1G50510	225
AT1G50520	202
AT1G50530	0
AT1G50560	311
AT1G50570	541
AT1G50575	174
AT1G50580	21
AT1G50590	25
AT1G50600	854
AT1G50603	0
AT1G50610	0
AT1G50620	279
AT1G50630	459
AT1G50640	1576
AT1G50650	0
AT1G50659	6
AT1G50660	992
AT1G50670	531
AT1G50680	0
AT1G50690	0
AT1G50691	0
AT1G50700	100
AT1G50710	249
AT1G50720	0
AT1G50730	391
AT1G50732	207
AT1G50740	205
AT1G50750	1
AT1G50760	0
AT1G50770	1
AT1G50780	0
AT1G50790	27
AT1G50800	0
AT1G50820	0
AT1G50830	2
AT1G50840	546
AT1G50870	0
AT1G50880	0
AT1G50890	129
AT1G50900	1118
AT1G50910	30
AT1G50920	1856
AT1G50930	16
AT1G50940	292
AT1G50950	53
AT1G50954	0
AT1G50960	3
AT1G50970	134
AT1G50980	0
AT1G50990	0
AT1G51000	0
AT1G51010	0
AT1G51020	0
AT1G51030	0
AT1G51035	0
AT1G51040	0
AT1G51055	1
AT1G51060	1829
AT1G51070	2478
AT1G51080	35
AT1G51090	14
AT1G51100	233
AT1G51110	290
AT1G51120	0
AT1G51130	116
AT1G51140	423
AT1G51150	0
AT1G51160	748
AT1G51170	373
AT1G51172	0
AT1G51190	31
AT1G51200	6114
AT1G51210	0
AT1G51220	2
AT1G51230	0
AT1G51240	0
AT1G51250	0
AT1G51260	5
AT1G51270	97
AT1G51290	0
AT1G51300	0
AT1G51310	248
AT1G51320	0
AT1G51330	0
AT1G51340	125
AT1G51350	593
AT1G51355	15
AT1G51360	201
AT1G51370	104
AT1G51380	11
AT1G51390	132
AT1G51400	2375
AT1G51402	6
AT1G51405	27
AT1G51410	0
AT1G51420	431
AT1G51430	296
AT1G51440	10
AT1G51450	211
AT1G51460	6
AT1G51470	238
AT1G51480	12
AT1G51490	0
AT1G51500	5007
AT1G51510	909
AT1G51520	45
AT1G51530	1
AT1G51538	1
AT1G51540	337
AT1G51550	140
AT1G51560	269
AT1G51570	1811
AT1G51580	216
AT1G51590	622
AT1G51600	328
AT1G51610	234
AT1G51620	14
AT1G51630	459
AT1G51640	5
AT1G51645	95
AT1G51650	1773
AT1G51660	209
AT1G51670	2
AT1G51680	2806
AT1G51690	1352
AT1G51700	304
AT1G51710	868
AT1G51720	640
AT1G51730	735
AT1G51740	219
AT1G51745	409
AT1G51760	884
AT1G51770	0
AT1G51780	0
AT1G51790	172
AT1G51800	211
AT1G51805	186
AT1G51810	0
AT1G51820	14
AT1G51823	0
AT1G51830	173
AT1G51840	36
AT1G51850	125
AT1G51860	318
AT1G51870	8
AT1G51880	14
AT1G51890	139
AT1G51900	0
AT1G51910	0
AT1G51913	1
AT1G51915	0
AT1G51920	0
AT1G51930	0
AT1G51940	309
AT1G51950	411
AT1G51960	1
AT1G51965	139
AT1G51970	0
AT1G51980	3067
AT1G51990	0
AT1G52000	197
AT1G52030	1
AT1G52040	0
AT1G52050	55
AT1G52060	8
AT1G52070	25
AT1G52080	234
AT1G52100	3346
AT1G52110	1
AT1G52120	0
AT1G52130	1
AT1G52140	175
AT1G52150	1042
AT1G52155	57
AT1G52160	109
AT1G52170	0
AT1G52180	0
AT1G52185	0
AT1G52190	2036
AT1G52191	0
AT1G52200	488
AT1G52220	1359
AT1G52230	6170
AT1G52240	40
AT1G52260	93
AT1G52270	18
AT1G52280	328
AT1G52290	113
AT1G52300	3066
AT1G52310	578
AT1G52315	26
AT1G52320	541
AT1G52325	0
AT1G52330	51
AT1G52340	154
AT1G52342	322
AT1G52343	13
AT1G52347	136
AT1G52350	0
AT1G52360	1894
AT1G52370	280
AT1G52380	457
AT1G52390	0
AT1G52400	8
AT1G52410	37
AT1G52415	2
AT1G52420	848
AT1G52430	3
AT1G52440	0
AT1G52450	11
AT1G52460	0
AT1G52470	0
AT1G52490	0
AT1G52500	192
AT1G52510	578
AT1G52520	142
AT1G52530	6
AT1G52540	492
AT1G52550	50
AT1G52560	9
AT1G52565	46
AT1G52570	69
AT1G52580	6
AT1G52590	171
AT1G52600	321
AT1G52615	0
AT1G52618	0
AT1G52620	47
AT1G52630	135
AT1G52640	10
AT1G52650	15
AT1G52660	1
AT1G52670	611
AT1G52680	0
AT1G52690	1842
AT1G52695	0
AT1G52700	44
AT1G52710	389
AT1G52720	541
AT1G52730	695
AT1G52740	2035
AT1G52750	639
AT1G52760	1048
AT1G52770	0
AT1G52780	397
AT1G52790	0
AT1G52800	0
AT1G52810	0
AT1G52820	0
AT1G52825	75
AT1G52827	314
AT1G52830	69
AT1G52855	59
AT1G52857	0
AT1G52860	0
AT1G52870	1219
AT1G52880	89
AT1G52890	12
AT1G52900	0
AT1G52905	86
AT1G52910	351
AT1G52920	3
AT1G52930	154
AT1G52940	0
AT1G52950	0
AT1G52970	0
AT1G52980	1307
AT1G52990	13
AT1G53000	522
AT1G53010	0
AT1G53023	0
AT1G53025	101
AT1G53030	102
AT1G53035	151
AT1G53039	0
AT1G53040	369
AT1G53050	834
AT1G53060	58
AT1G53070	100
AT1G53080	53
AT1G53090	863
AT1G53100	2
AT1G53110	87
AT1G53120	215
AT1G53130	4
AT1G53140	77
AT1G53160	1
AT1G53163	34
AT1G53165	468
AT1G53170	147
AT1G53180	203
AT1G53190	816
AT1G53200	100
AT1G53210	4408
AT1G53220	0
AT1G53230	791
AT1G53233	4
AT1G53240	3446
AT1G53250	254
AT1G53260	1
AT1G53265	0
AT1G53270	8
AT1G53280	784
AT1G53282	0
AT1G53285	0
AT1G53290	242
AT1G53300	871
AT1G53310	1900
AT1G53320	992
AT1G53325	0
AT1G53330	15
AT1G53340	49
AT1G53345	38
AT1G53350	74
AT1G53360	0
AT1G53366	0
AT1G53370	0
AT1G53380	533
AT1G53390	389
AT1G53400	540
AT1G53410	0
AT1G53420	0
AT1G53430	656
AT1G53440	263
AT1G53450	230
AT1G53460	76
AT1G53470	205
AT1G53480	100
AT1G53490	86
AT1G53500	1339
AT1G53510	1182
AT1G53520	123
AT1G53530	63
AT1G53540	115
AT1G53541	0
AT1G53542	20
AT1G53543	1
AT1G53550	0
AT1G53560	637
AT1G53570	1101
AT1G53580	1242
AT1G53590	677
AT1G53600	20
AT1G53610	16
AT1G53620	2
AT1G53625	29
AT1G53633	33
AT1G53635	5
AT1G53640	3
AT1G53645	229
AT1G53650	120
AT1G53660	12
AT1G53670	1548
AT1G53680	172
AT1G53683	0
AT1G53687	0
AT1G53690	55
AT1G53700	82
AT1G53705	0
AT1G53708	3
AT1G53710	224
AT1G53720	195
AT1G53730	1037
AT1G53750	2250
AT1G53760	157
AT1G53770	132
AT1G53780	1646
AT1G53785	487
AT1G53790	126
AT1G53800	1460
AT1G53801	1
AT1G53815	0
AT1G53820	0
AT1G53830	254
AT1G53840	1798
AT1G53850	547
AT1G53860	15
AT1G53870	0
AT1G53880	0
AT1G53885	0
AT1G53887	0
AT1G53890	0
AT1G53900	0
AT1G53903	0
AT1G53910	2913
AT1G53920	65
AT1G53930	0
AT1G53935	1
AT1G53940	88
AT1G53950	1
AT1G53970	0
AT1G53980	0
AT1G53990	53
AT1G54000	816
AT1G54010	3113
AT1G54020	1
AT1G54030	832
AT1G54040	4
AT1G54050	124
AT1G54060	463
AT1G54070	1
AT1G54080	1964
AT1G54090	497
AT1G54095	10
AT1G54100	5391
AT1G54110	99
AT1G54115	470
AT1G54120	182
AT1G54130	773
AT1G54140	162
AT1G54150	159
AT1G54160	22
AT1G54170	683
AT1G54180	130
AT1G54200	148
AT1G54210	111
AT1G54215	2
AT1G54217	23
AT1G54220	219
AT1G54230	0
AT1G54240	0
AT1G54250	172
AT1G54260	337
AT1G54270	2793
AT1G54280	4
AT1G54290	242
AT1G54300	0
AT1G54310	149
AT1G54320	2045
AT1G54330	21
AT1G54340	629
AT1G54350	861
AT1G54355	0
AT1G54360	638
AT1G54370	890
AT1G54380	265
AT1G54385	79
AT1G54390	418
AT1G54400	2
AT1G54410	7748
AT1G54420	0
AT1G54440	217
AT1G54445	0
AT1G54450	43
AT1G54460	556
AT1G54470	0
AT1G54490	1479
AT1G54500	2249
AT1G54510	263
AT1G54520	732
AT1G54530	10
AT1G54540	22
AT1G54550	0
AT1G54560	3
AT1G54570	472
AT1G54575	266
AT1G54580	1784
AT1G54590	3
AT1G54610	1191
AT1G54620	0
AT1G54630	1674
AT1G54640	0
AT1G54650	82
AT1G54670	0
AT1G54680	82
AT1G54690	330
AT1G54700	0
AT1G54710	1121
AT1G54720	0
AT1G54730	349
AT1G54740	636
AT1G54760	0
AT1G54770	120
AT1G54775	0
AT1G54780	2152
AT1G54790	87
AT1G54820	95
AT1G54830	428
AT1G54840	19
AT1G54850	98
AT1G54860	5
AT1G54870	53
AT1G54880	0
AT1G54890	65
AT1G54920	1186
AT1G54930	2
AT1G54940	2
AT1G54950	0
AT1G54960	51
AT1G54970	0
AT1G54980	0
AT1G54990	505
AT1G55000	365
AT1G55010	1
AT1G55020	3854
AT1G55030	0
AT1G55040	43
AT1G55045	0
AT1G55050	6
AT1G55060	0
AT1G55070	0
AT1G55080	181
AT1G55090	787
AT1G55110	476
AT1G55120	115
AT1G55130	258
AT1G55140	213
AT1G55150	394
AT1G55152	340
AT1G55160	465
AT1G55170	117
AT1G55175	7
AT1G55180	57
AT1G55190	342
AT1G55200	191
AT1G55205	20
AT1G55207	0
AT1G55210	1243
AT1G55220	0
AT1G55230	2
AT1G55240	32
AT1G55250	363
AT1G55260	2436
AT1G55265	747
AT1G55270	258
AT1G55280	42
AT1G55290	0
AT1G55300	141
AT1G55310	1338
AT1G55320	298
AT1G55325	760
AT1G55330	3880
AT1G55340	783
AT1G55350	1717
AT1G55360	1507
AT1G55365	6
AT1G55370	212
AT1G55380	30
AT1G55390	15
AT1G55420	23
AT1G55430	28
AT1G55440	2
AT1G55450	231
AT1G55460	462
AT1G55475	52
AT1G55480	996
AT1G55490	7639
AT1G55500	432
AT1G55510	287
AT1G55520	548
AT1G55525	0
AT1G55530	981
AT1G55535	207
AT1G55540	311
AT1G55546	0
AT1G55550	36
AT1G55560	0
AT1G55570	0
AT1G55580	19
AT1G55590	490
AT1G55591	0
AT1G55600	0
AT1G55610	65
AT1G55615	0
AT1G55620	331
AT1G55625	0
AT1G55630	89
AT1G55640	0
AT1G55650	2
AT1G55660	0
AT1G55670	10235
AT1G55675	180
AT1G55680	1891
AT1G55690	814
AT1G55700	6
AT1G55710	0
AT1G55720	0
AT1G55730	410
AT1G55740	192
AT1G55750	248
AT1G55760	127
AT1G55770	0
AT1G55790	8
AT1G55800	6
AT1G55805	293
AT1G55810	1056
AT1G55820	166
AT1G55830	203
AT1G55840	925
AT1G55850	2200
AT1G55860	2266
AT1G55870	180
AT1G55880	206
AT1G55890	274
AT1G55900	176
AT1G55910	157
AT1G55915	35
AT1G55920	1517
AT1G55928	0
AT1G55930	166
AT1G55940	2
AT1G55950	1
AT1G55960	5255
AT1G55970	280
AT1G55980	9
AT1G55990	0
AT1G56000	110
AT1G56010	931
AT1G56020	156
AT1G56030	0
AT1G56040	0
AT1G56045	1377
AT1G56050	270
AT1G56060	14
AT1G56070	12946
AT1G56080	65
AT1G56085	0
AT1G56090	150
AT1G56100	0
AT1G56110	779
AT1G56120	32
AT1G56130	34
AT1G56140	561
AT1G56145	673
AT1G56150	49
AT1G56160	0
AT1G56165	3
AT1G56170	238
AT1G56180	357
AT1G56190	1482
AT1G56200	1774
AT1G56210	218
AT1G56220	4003
AT1G56230	523
AT1G56233	0
AT1G56240	19
AT1G56242	0
AT1G56250	21
AT1G56260	33
AT1G56270	0
AT1G56280	8374
AT1G56290	443
AT1G56300	276
AT1G56310	153
AT1G56320	16
AT1G56330	1876
AT1G56340	1780
AT1G56345	59
AT1G56350	69
AT1G56360	2
AT1G56380	0
AT1G56385	0
AT1G56400	0
AT1G56410	2
AT1G56415	0
AT1G56418	0
AT1G56420	59
AT1G56423	203
AT1G56430	64
AT1G56440	161
AT1G56450	909
AT1G56460	512
AT1G56500	737
AT1G56510	235
AT1G56520	33
AT1G56530	0
AT1G56540	55
AT1G56550	281
AT1G56553	0
AT1G56555	0
AT1G56560	401
AT1G56570	45
AT1G56580	4200
AT1G56590	438
AT1G56600	107
AT1G56610	121
AT1G56612	267
AT1G56620	0
AT1G56630	16
AT1G56650	223
AT1G56660	1622
AT1G56670	98
AT1G56680	7
AT1G56690	22
AT1G56700	1437
AT1G56710	5
AT1G56720	554
AT1G56730	0
AT1G56740	0
AT1G56750	0
AT1G56760	0
AT1G56770	0
AT1G56780	0
AT1G56790	0
AT1G56800	0
AT1G56810	0
AT1G56820	0
AT1G56830	0
AT1G56840	0
AT1G56850	0
AT1G56860	0
AT1G56870	0
AT1G56880	0
AT1G56890	0
AT1G56900	0
AT1G56910	0
AT1G56920	0
AT1G56930	0
AT1G56940	0
AT1G56950	0
AT1G56960	0
AT1G56970	0
AT1G56980	0
AT1G56990	0
AT1G57000	0
AT1G57010	0
AT1G57020	0
AT1G57030	0
AT1G57040	0
AT1G57050	0
AT1G57060	0
AT1G57070	0
AT1G57080	0
AT1G57090	0
AT1G57100	0
AT1G57110	0
AT1G57120	0
AT1G57130	0
AT1G57140	0
AT1G57150	0
AT1G57160	0
AT1G57170	0
AT1G57180	0
AT1G57190	0
AT1G57200	0
AT1G57210	0
AT1G57220	0
AT1G57230	0
AT1G57240	0
AT1G57250	0
AT1G57260	0
AT1G57270	0
AT1G57280	0
AT1G57290	0
AT1G57300	0
AT1G57310	0
AT1G57320	0
AT1G57330	0
AT1G57340	0
AT1G57350	0
AT1G57360	0
AT1G57370	0
AT1G57380	0
AT1G57390	0
AT1G57400	0
AT1G57410	0
AT1G57420	0
AT1G57430	0
AT1G57440	0
AT1G57450	0
AT1G57460	0
AT1G57470	0
AT1G57480	0
AT1G57490	0
AT1G57500	0
AT1G57510	0
AT1G57520	0
AT1G57530	0
AT1G57540	81
AT1G57550	0
AT1G57560	26
AT1G57565	0
AT1G57570	77
AT1G57580	0
AT1G57590	11
AT1G57600	169
AT1G57610	243
AT1G57613	0
AT1G57620	214
AT1G57630	1
AT1G57650	2
AT1G57660	1381
AT1G57670	3
AT1G57680	2819
AT1G57690	0
AT1G57700	148
AT1G57710	0
AT1G57720	3848
AT1G57730	0
AT1G57750	0
AT1G57760	0
AT1G57765	373
AT1G57770	510
AT1G57775	0
AT1G57777	0
AT1G57780	0
AT1G57790	83
AT1G57800	3
