Geneid	/ufrc/jkim6/share/braskey/labmtg_20200709/data/alignments/SRR9313210.sam
AT3G11840	59
AT3G11850	249
AT3G11860	0
AT3G11870	0
AT3G11880	554
AT3G11890	343
AT3G11900	288
AT3G11910	2862
AT3G11920	0
AT3G11930	1510
AT3G11940	3309
AT3G11945	269
AT3G11950	172
AT3G11960	1296
AT3G11964	700
AT3G11980	0
AT3G11990	0
AT3G12000	0
AT3G12010	0
AT3G12012	0
AT3G12020	944
AT3G12030	305
AT3G12040	100
AT3G12050	1042
AT3G12060	9
AT3G12070	66
AT3G12080	1665
AT3G12090	170
AT3G12100	402
AT3G12110	918
AT3G12120	17901
AT3G12130	580
AT3G12140	742
AT3G12145	30
AT3G12150	444
AT3G12160	2
AT3G12170	22
AT3G12180	159
AT3G12190	0
AT3G12200	485
AT3G12203	73
AT3G12210	218
AT3G12220	55
AT3G12230	3
AT3G12240	25
AT3G12250	297
AT3G12260	1244
AT3G12270	204
AT3G12280	877
AT3G12290	1616
AT3G12300	337
AT3G12320	397
AT3G12340	49
AT3G12345	643
AT3G12350	363
AT3G12360	1055
AT3G12370	183
AT3G12380	231
AT3G12385	0
AT3G12390	898
AT3G12400	957
AT3G12410	1
AT3G12420	0
AT3G12430	0
AT3G12440	0
AT3G12460	0
AT3G12470	1
AT3G12480	608
AT3G12490	1195
AT3G12500	641
AT3G12502	0
AT3G12510	34
AT3G12520	122
AT3G12530	70
AT3G12540	2
AT3G12545	0
AT3G12550	205
AT3G12560	1282
AT3G12570	1520
AT3G12580	3761
AT3G12585	0
AT3G12587	188
AT3G12590	1144
AT3G12600	1204
AT3G12610	7242
AT3G12620	871
AT3G12630	3115
AT3G12640	596
AT3G12650	212
AT3G12660	0
AT3G12670	1115
AT3G12680	603
AT3G12685	64
AT3G12690	83
AT3G12700	455
AT3G12710	1335
AT3G12720	1
AT3G12730	64
AT3G12740	1603
AT3G12750	38
AT3G12760	1369
AT3G12770	17
AT3G12775	0
AT3G12780	3273
AT3G12800	916
AT3G12810	1022
AT3G12820	874
AT3G12830	121
AT3G12835	0
AT3G12840	0
AT3G12850	0
AT3G12860	34
AT3G12870	50
AT3G12880	0
AT3G12890	0
AT3G12900	0
AT3G12910	0
AT3G12915	371
AT3G12920	1248
AT3G12930	334
AT3G12940	275
AT3G12950	830
AT3G12955	25
AT3G12960	1
AT3G12965	278
AT3G12970	96
AT3G12977	189
AT3G12980	1344
AT3G12990	176
AT3G13000	347
AT3G13010	0
AT3G13020	22
AT3G13030	513
AT3G13040	1270
AT3G13050	192
AT3G13060	1322
AT3G13061	10
AT3G13062	323
AT3G13065	49
AT3G13070	668
AT3G13080	3254
AT3G13090	20
AT3G13100	76
AT3G13110	856
AT3G13120	3299
AT3G13130	4
AT3G13140	0
AT3G13150	21
AT3G13160	80
AT3G13170	10
AT3G13175	40
AT3G13180	474
AT3G13190	132
AT3G13200	1721
AT3G13210	8
AT3G13220	0
AT3G13222	497
AT3G13223	0
AT3G13224	614
AT3G13225	633
AT3G13226	202
AT3G13227	0
AT3G13228	0
AT3G13229	0
AT3G13230	307
AT3G13235	650
AT3G13240	23
AT3G13275	60
AT3G13277	86
AT3G13280	0
AT3G13290	1016
AT3G13300	3842
AT3G13310	806
AT3G13320	732
AT3G13330	1587
AT3G13335	0
AT3G13340	2536
AT3G13350	254
AT3G13360	719
AT3G13370	0
AT3G13380	274
AT3G13390	0
AT3G13400	96
AT3G13403	38
AT3G13404	196
AT3G13405	18
AT3G13410	2576
AT3G13420	47
AT3G13430	307
AT3G13432	23
AT3G13433	0
AT3G13435	131
AT3G13437	11
AT3G13440	777
AT3G13445	357
AT3G13450	1412
AT3G13460	8855
AT3G13470	1917
AT3G13480	88
AT3G13490	719
AT3G13500	0
AT3G13510	909
AT3G13520	7544
AT3G13525	0
AT3G13530	814
AT3G13540	1
AT3G13550	252
AT3G13560	263
AT3G13570	629
AT3G13580	1273
AT3G13590	28
AT3G13594	0
AT3G13600	159
AT3G13610	207
AT3G13620	135
AT3G13630	0
AT3G13640	5
AT3G13650	186
AT3G13660	0
AT3G13662	0
AT3G13670	2330
AT3G13672	0
AT3G13674	27
AT3G13677	54
AT3G13680	4
AT3G13682	76
AT3G13686	0
AT3G13690	1273
AT3G13700	0
AT3G13710	1
AT3G13720	2027
AT3G13724	0
AT3G13730	97
AT3G13740	331
AT3G13750	9112
AT3G13760	146
AT3G13770	23
AT3G13772	1908
AT3G13780	65
AT3G13782	41
AT3G13784	0
AT3G13790	2149
AT3G13800	235
AT3G13810	619
AT3G13820	0
AT3G13830	0
AT3G13840	0
AT3G13845	91
AT3G13850	5
AT3G13855	0
AT3G13857	0
AT3G13860	159
AT3G13870	3837
AT3G13880	29
AT3G13882	434
AT3G13890	0
AT3G13898	0
AT3G13900	4
AT3G13910	82
AT3G13920	6573
AT3G13930	1900
AT3G13940	106
AT3G13950	1
AT3G13960	116
AT3G13970	46
AT3G13980	595
AT3G13990	876
AT3G14000	209
AT3G14010	2370
AT3G14020	60
AT3G14030	1
AT3G14040	0
AT3G14050	1824
AT3G14060	53
AT3G14067	6572
AT3G14070	52
AT3G14075	388
AT3G14080	265
AT3G14090	387
AT3G14100	3099
AT3G14110	1054
AT3G14120	575
AT3G14130	155
AT3G14140	0
AT3G14150	509
AT3G14160	86
AT3G14170	34
AT3G14172	1047
AT3G14180	495
AT3G14185	26
AT3G14190	81
AT3G14200	263
AT3G14205	877
AT3G14210	11
AT3G14220	834
AT3G14225	14
AT3G14230	3824
AT3G14240	1535
AT3G14250	0
AT3G14260	345
AT3G14270	1508
AT3G14280	99
AT3G14290	625
AT3G14300	0
AT3G14310	3268
AT3G14320	1
AT3G14330	230
AT3G14340	0
AT3G14350	1941
AT3G14360	49
AT3G14362	73
AT3G14370	335
AT3G14380	8
AT3G14385	0
AT3G14390	456
AT3G14395	1
AT3G14400	1408
AT3G14410	360
AT3G14415	4770
AT3G14420	3400
AT3G14430	384
AT3G14431	0
AT3G14440	234
AT3G14450	78
AT3G14452	9
AT3G14460	19
AT3G14470	228
AT3G14475	0
AT3G14480	0
AT3G14490	0
AT3G14510	24
AT3G14520	0
AT3G14530	17
AT3G14540	8
AT3G14550	19
AT3G14560	375
AT3G14570	204
AT3G14580	3
AT3G14590	320
AT3G14595	593
AT3G14600	2757
AT3G14610	649
AT3G14620	98
AT3G14630	2
AT3G14640	2
AT3G14650	1145
AT3G14660	5501
AT3G14670	1
AT3G14680	1111
AT3G14690	1633
AT3G14700	13
AT3G14710	6
AT3G14720	800
AT3G14730	36
AT3G14735	0
AT3G14740	53
AT3G14750	178
AT3G14760	20
AT3G14770	465
AT3G14780	21
AT3G14790	828
AT3G14810	11
AT3G14820	0
AT3G14830	805
AT3G14840	3161
AT3G14850	71
AT3G14855	0
AT3G14860	537
AT3G14870	126
AT3G14880	27
AT3G14890	273
AT3G14900	35
AT3G14910	239
AT3G14920	532
AT3G14930	1104
AT3G14940	1633
AT3G14950	0
AT3G14960	309
AT3G14970	0
AT3G14980	725
AT3G14981	0
AT3G14990	15924
AT3G15000	759
AT3G15010	894
AT3G15020	501
AT3G15030	453
AT3G15040	400
AT3G15050	1
AT3G15055	0
AT3G15060	97
AT3G15070	799
AT3G15080	80
AT3G15090	199
AT3G15095	1154
AT3G15110	244
AT3G15111	0
AT3G15115	289
AT3G15120	781
AT3G15130	19
AT3G15140	22
AT3G15150	73
AT3G15160	809
AT3G15170	5
AT3G15180	281
AT3G15190	1798
AT3G15200	19
AT3G15210	559
AT3G15220	646
AT3G15240	135
AT3G15250	10
AT3G15251	0
AT3G15260	572
AT3G15270	10
AT3G15280	2
AT3G15290	429
AT3G15300	59
AT3G15340	28
AT3G15350	278
AT3G15351	127
AT3G15352	37
AT3G15353	4777
AT3G15354	311
AT3G15355	364
AT3G15356	2411
AT3G15357	31
AT3G15358	53
AT3G15359	0
AT3G15360	554
AT3G15370	10
AT3G15380	537
AT3G15390	105
AT3G15395	257
AT3G15400	110
AT3G15410	862
AT3G15420	31
AT3G15430	867
AT3G15440	0
AT3G15450	11703
AT3G15460	77
AT3G15470	1194
AT3G15480	731
AT3G15490	0
AT3G15500	399
AT3G15510	638
AT3G15518	24
AT3G15520	515
AT3G15530	1589
AT3G15534	1
AT3G15536	0
AT3G15540	1480
AT3G15548	0
AT3G15550	72
AT3G15570	116
AT3G15578	0
AT3G15580	680
AT3G15585	0
AT3G15590	313
AT3G15604	0
AT3G15605	0
AT3G15610	1131
AT3G15620	141
AT3G15630	1573
AT3G15640	1253
AT3G15650	7
AT3G15660	742
AT3G15670	141
AT3G15680	160
AT3G15690	531
AT3G15700	3
AT3G15710	464
AT3G15720	60
AT3G15730	9418
AT3G15740	1
AT3G15750	21
AT3G15760	214
AT3G15770	610
AT3G15780	63
AT3G15790	187
AT3G15800	32
AT3G15810	291
AT3G15820	280
AT3G15830	0
AT3G15840	440
AT3G15850	278
AT3G15860	0
AT3G15870	0
AT3G15880	1617
AT3G15890	176
AT3G15900	323
AT3G15909	0
AT3G15910	0
AT3G15920	648
AT3G15930	18
AT3G15940	690
AT3G15950	12953
AT3G15960	0
AT3G15970	397
AT3G15980	1672
AT3G15990	21
AT3G16000	759
AT3G16010	74
AT3G16020	4
AT3G16030	105
AT3G16040	0
AT3G16050	211
AT3G16060	850
AT3G16070	0
AT3G16080	701
AT3G16090	534
AT3G16100	155
AT3G16110	493
AT3G16117	0
AT3G16120	26
AT3G16130	0
AT3G16140	2089
AT3G16150	124
AT3G16160	1
AT3G16170	341
AT3G16175	9
AT3G16180	1607
AT3G16190	832
AT3G16200	343
AT3G16210	10
AT3G16220	132
AT3G16230	444
AT3G16240	30238
AT3G16250	250
AT3G16260	551
AT3G16270	1146
AT3G16280	20
AT3G16290	930
AT3G16300	2
AT3G16310	449
AT3G16320	57
AT3G16330	54
AT3G16340	1371
AT3G16350	97
AT3G16360	1
AT3G16370	16516
AT3G16380	3
AT3G16390	22
AT3G16400	13715
AT3G16410	67
AT3G16420	29595
AT3G16430	3166
AT3G16432	0
AT3G16440	214
AT3G16450	7053
AT3G16460	27436
AT3G16470	3394
AT3G16480	541
AT3G16490	115
AT3G16500	779
AT3G16510	80
AT3G16520	1238
AT3G16530	73
AT3G16540	6
AT3G16550	0
AT3G16552	0
AT3G16555	0
AT3G16560	343
AT3G16565	90
AT3G16570	729
AT3G16580	0
AT3G16590	0
AT3G16600	1
AT3G16610	10
AT3G16620	549
AT3G16630	1990
AT3G16640	39884
AT3G16650	18
AT3G16660	118
AT3G16670	5
AT3G16680	0
AT3G16690	332
AT3G16700	79
AT3G16710	44
AT3G16712	0
AT3G16720	249
AT3G16730	165
AT3G16740	392
AT3G16750	194
AT3G16760	806
AT3G16770	426
AT3G16780	703
AT3G16785	926
AT3G16800	150
AT3G16810	228
AT3G16820	0
AT3G16830	1959
AT3G16840	618
AT3G16850	3208
AT3G16851	0
AT3G16857	2122
AT3G16860	66
AT3G16870	96
AT3G16880	0
AT3G16890	40
AT3G16895	0
AT3G16900	10
AT3G16910	1016
AT3G16920	272
AT3G16930	0
AT3G16940	936
AT3G16950	1158
AT3G16960	0
AT3G16970	0
AT3G16980	2
AT3G16990	111
AT3G17000	908
AT3G17010	3
AT3G17020	2049
AT3G17030	70
AT3G17040	575
AT3G17060	0
AT3G17070	146
AT3G17080	0
AT3G17090	2008
AT3G17100	5858
AT3G17120	438
AT3G17130	3
AT3G17140	0
AT3G17150	0
AT3G17152	0
AT3G17155	0
AT3G17160	232
AT3G17170	250
AT3G17180	0
AT3G17185	487
AT3G17190	0
AT3G17205	1458
AT3G17210	1610
AT3G17220	0
AT3G17225	0
AT3G17230	0
AT3G17240	1572
AT3G17250	134
AT3G17261	0
AT3G17265	0
AT3G17270	0
AT3G17280	9
AT3G17300	134
AT3G17310	561
AT3G17320	1
AT3G17330	288
AT3G17340	423
AT3G17350	81
AT3G17360	203
AT3G17365	165
AT3G17370	0
AT3G17380	74
AT3G17390	7377
AT3G17400	0
AT3G17410	2125
AT3G17420	740
AT3G17430	742
AT3G17440	1264
AT3G17450	405
AT3G17460	27
AT3G17465	335
AT3G17470	203
AT3G17480	0
AT3G17490	0
AT3G17500	0
AT3G17510	931
AT3G17520	179
AT3G17530	0
AT3G17540	0
AT3G17550	0
AT3G17560	0
AT3G17570	0
AT3G17580	331
AT3G17590	236
AT3G17600	1
AT3G17609	89
AT3G17611	148
AT3G17620	0
AT3G17626	31
AT3G17630	66
AT3G17640	71
AT3G17650	1274
AT3G17660	48
AT3G17668	142
AT3G17670	95
AT3G17675	0
AT3G17680	136
AT3G17690	30
AT3G17700	218
AT3G17710	79
AT3G17712	22
AT3G17720	0
AT3G17730	29
AT3G17740	290
AT3G17750	969
AT3G17760	3
AT3G17770	997
AT3G17780	380
AT3G17790	295
AT3G17800	1425
AT3G17810	3079
AT3G17820	2392
AT3G17830	42
AT3G17840	380
AT3G17845	0
AT3G17850	2332
AT3G17860	218
AT3G17880	429
AT3G17890	31
AT3G17900	1431
AT3G17910	170
AT3G17920	312
AT3G17930	208
AT3G17940	573
AT3G17950	115
AT3G17970	725
AT3G17980	1
AT3G17998	0
AT3G18000	0
AT3G18010	404
AT3G18020	30
AT3G18030	197
AT3G18035	2742
AT3G18040	1002
AT3G18050	1280
AT3G18060	1974
AT3G18070	18
AT3G18080	1692
AT3G18090	120
AT3G18100	137
AT3G18110	384
AT3G18120	0
AT3G18130	359
AT3G18140	975
AT3G18150	0
AT3G18160	227
AT3G18165	576
AT3G18170	37
AT3G18180	0
AT3G18190	1547
AT3G18200	575
AT3G18210	297
AT3G18215	588
AT3G18217	2
AT3G18220	0
AT3G18230	949
AT3G18235	2
AT3G18240	122
AT3G18250	32
AT3G18260	62
AT3G18270	376
AT3G18280	366
AT3G18282	1
AT3G18290	2115
AT3G18291	0
AT3G18295	82
AT3G18300	26
AT3G18310	138
AT3G18320	34
AT3G18330	1
AT3G18340	0
AT3G18350	323
AT3G18360	0
AT3G18362	0
AT3G18370	953
AT3G18380	269
AT3G18390	1801
AT3G18400	4
AT3G18410	593
AT3G18420	261
AT3G18430	347
AT3G18440	284
AT3G18450	10
AT3G18460	0
AT3G18470	0
AT3G18480	766
AT3G18485	9
AT3G18490	2593
AT3G18500	258
AT3G18510	16
AT3G18518	0
AT3G18520	1050
AT3G18524	189
AT3G18530	1310
AT3G18535	1669
AT3G18550	2
AT3G18560	290
AT3G18570	0
AT3G18580	23
AT3G18590	0
AT3G18600	267
AT3G18610	33
AT3G18620	232
AT3G18630	35
AT3G18640	394
AT3G18650	0
AT3G18660	108
AT3G18670	21
AT3G18680	1055
AT3G18690	113
AT3G18700	0
AT3G18710	147
AT3G18715	4
AT3G18720	1
AT3G18730	81
AT3G18740	3191
AT3G18750	196
AT3G18760	86
AT3G18770	200
AT3G18773	355
AT3G18779	0
AT3G18780	24371
AT3G18790	403
AT3G18800	198
AT3G18810	0
AT3G18815	0
AT3G18820	1812
AT3G18827	0
AT3G18830	1436
AT3G18840	4
AT3G18850	211
AT3G18860	1340
AT3G18870	95
AT3G18880	13
AT3G18890	633
AT3G18895	0
AT3G18900	8
AT3G18910	132
AT3G18930	318
AT3G18940	176
AT3G18950	30
AT3G18952	0
AT3G18957	0
AT3G18960	199
AT3G18970	46
AT3G18980	403
AT3G18990	648
AT3G19000	78
AT3G19002	0
AT3G19010	373
AT3G19020	0
AT3G19030	401
AT3G19035	0
AT3G19040	2
AT3G19050	284
AT3G19055	0
AT3G19070	0
AT3G19080	84
AT3G19085	0
AT3G19090	1
AT3G19100	1945
AT3G19120	401
AT3G19130	906
AT3G19140	0
AT3G19150	94
AT3G19160	0
AT3G19170	1692
AT3G19180	390
AT3G19184	14
AT3G19190	1463
AT3G19200	33
AT3G19210	80
AT3G19220	151
AT3G19230	7
AT3G19235	0
AT3G19240	1052
AT3G19250	19
AT3G19260	469
AT3G19270	0
AT3G19274	0
AT3G19280	111
AT3G19290	635
AT3G19300	72
AT3G19310	4
AT3G19320	5
AT3G19330	32
AT3G19340	879
AT3G19350	0
AT3G19360	69
AT3G19370	469
AT3G19380	133
AT3G19390	1284
AT3G19400	262
AT3G19410	0
AT3G19420	2113
AT3G19430	7
AT3G19440	21
AT3G19450	758
AT3G19460	487
AT3G19470	27
AT3G19480	88
AT3G19490	641
AT3G19500	8
AT3G19508	26
AT3G19510	386
AT3G19515	682
AT3G19520	896
AT3G19530	0
AT3G19540	695
AT3G19550	0
AT3G19553	998
AT3G19560	0
AT3G19570	438
AT3G19580	314
AT3G19590	145
AT3G19595	0
AT3G19600	0
AT3G19610	0
AT3G19615	11
AT3G19620	40
AT3G19630	519
AT3G19640	549
AT3G19650	152
AT3G19660	68
AT3G19663	12
AT3G19670	848
AT3G19680	1014
AT3G19690	0
AT3G19700	0
AT3G19710	0
AT3G19720	435
AT3G19740	1203
AT3G19760	2072
AT3G19770	404
AT3G19780	442
AT3G19790	107
AT3G19800	241
AT3G19810	411
AT3G19820	13445
AT3G19830	431
AT3G19840	354
AT3G19850	20
AT3G19860	1715
AT3G19870	652
AT3G19880	0
AT3G19890	0
AT3G19895	580
AT3G19900	520
AT3G19910	920
AT3G19920	136
AT3G19930	1968
AT3G19940	0
AT3G19950	489
AT3G19960	1039
AT3G19970	402
AT3G19980	658
AT3G19990	778
AT3G20000	1030
AT3G20010	415
AT3G20015	531
AT3G20020	171
AT3G20030	0
AT3G20040	78
AT3G20050	2463
AT3G20060	1056
AT3G20070	126
AT3G20080	830
AT3G20090	166
AT3G20100	245
AT3G20110	53
AT3G20120	333
AT3G20130	583
AT3G20140	0
AT3G20150	160
AT3G20155	0
AT3G20160	9
AT3G20170	201
AT3G20180	8
AT3G20190	3
AT3G20200	44
AT3G20210	368
AT3G20220	0
AT3G20230	826
AT3G20240	24
AT3G20250	2175
AT3G20260	237
AT3G20270	195
AT3G20280	220
AT3G20290	1009
AT3G20300	56
AT3G20310	969
AT3G20320	438
AT3G20330	292
AT3G20340	316
AT3G20350	366
AT3G20360	117
AT3G20362	1
AT3G20365	0
AT3G20370	1027
AT3G20380	101
AT3G20390	1752
AT3G20395	136
AT3G20400	0
AT3G20410	1320
AT3G20420	22
AT3G20430	120
AT3G20440	46
AT3G20450	54
AT3G20460	18
AT3G20470	1033
AT3G20475	25
AT3G20480	24
AT3G20490	102
AT3G20500	454
AT3G20510	664
AT3G20520	1
AT3G20530	0
AT3G20540	717
AT3G20550	554
AT3G20555	0
AT3G20557	2
AT3G20560	320
AT3G20570	488
AT3G20580	0
AT3G20590	11
AT3G20600	17
AT3G20610	0
AT3G20620	177
AT3G20630	1135
AT3G20640	88
AT3G20650	377
AT3G20655	0
AT3G20660	422
AT3G20670	511
AT3G20680	341
AT3G20690	0
AT3G20700	0
AT3G20710	1
AT3G20720	623
AT3G20730	9
AT3G20740	313
AT3G20750	0
AT3G20760	5
AT3G20770	4478
AT3G20780	177
AT3G20790	310
AT3G20800	719
AT3G20810	957
AT3G20820	3178
AT3G20830	227
AT3G20840	40
AT3G20850	1
AT3G20860	102
AT3G20865	3
AT3G20870	430
AT3G20880	1
AT3G20885	0
AT3G20890	94
AT3G20898	191
AT3G20900	5
AT3G20910	147
AT3G20920	838
AT3G20930	242
AT3G20935	74
AT3G20940	84
AT3G20950	0
AT3G20960	186
AT3G20966	0
AT3G20970	469
AT3G20978	0
AT3G20980	0
AT3G20993	0
AT3G20997	0
AT3G21000	3
AT3G21055	1110
AT3G21060	215
AT3G21070	823
AT3G21080	2
AT3G21090	5250
AT3G21100	381
AT3G21110	181
AT3G21120	0
AT3G21130	0
AT3G21140	260
AT3G21150	5
AT3G21160	601
AT3G21170	0
AT3G21175	340
AT3G21180	20
AT3G21190	616
AT3G21200	781
AT3G21210	17
AT3G21215	1002
AT3G21220	354
AT3G21230	152
AT3G21240	357
AT3G21250	1713
AT3G21260	284
AT3G21270	107
AT3G21280	236
AT3G21290	565
AT3G21295	337
AT3G21300	365
AT3G21310	13
AT3G21320	15
AT3G21330	983
AT3G21338	0
AT3G21340	13
AT3G21350	607
AT3G21351	68
AT3G21352	4
AT3G21360	176
AT3G21370	31
AT3G21371	0
AT3G21380	5
AT3G21390	208
AT3G21400	91
AT3G21410	0
AT3G21420	63
AT3G21430	818
AT3G21450	0
AT3G21460	75
AT3G21465	204
AT3G21470	11
AT3G21475	0
AT3G21480	192
AT3G21490	0
AT3G21500	0
AT3G21510	70
AT3G21520	2
AT3G21530	29
AT3G21540	205
AT3G21550	266
AT3G21560	787
AT3G21570	0
AT3G21580	151
AT3G21590	0
AT3G21600	87
AT3G21610	303
AT3G21620	18
AT3G21630	650
AT3G21640	245
AT3G21650	552
AT3G21660	3
AT3G21670	70
AT3G21680	10
AT3G21690	1027
AT3G21700	223
AT3G21710	618
AT3G21720	93910
AT3G21730	3
AT3G21740	89
AT3G21750	253
AT3G21755	36
AT3G21760	224
AT3G21770	1045
AT3G21780	45
AT3G21781	1
AT3G21790	400
AT3G21800	2
AT3G21805	0
AT3G21810	214
AT3G21820	182
AT3G21830	0
AT3G21840	0
AT3G21850	0
AT3G21860	0
AT3G21865	1007
AT3G21870	103
AT3G21880	0
AT3G21890	2
AT3G21900	0
AT3G21910	0
AT3G21920	0
AT3G21930	0
AT3G21940	0
AT3G21945	0
AT3G21950	13
AT3G21960	0
AT3G21970	0
AT3G21980	0
AT3G21990	0
AT3G22000	0
AT3G22010	0
AT3G22020	0
AT3G22022	0
AT3G22030	0
AT3G22040	0
AT3G22050	0
AT3G22053	0
AT3G22057	0
AT3G22060	51
AT3G22070	185
AT3G22072	4
AT3G22080	0
AT3G22090	0
AT3G22100	3
AT3G22104	326
AT3G22110	965
AT3G22120	12022
AT3G22121	36
AT3G22142	42
AT3G22150	792
AT3G22160	44
AT3G22170	1560
AT3G22180	228
AT3G22183	0
AT3G22190	673
AT3G22200	5755
AT3G22210	211
AT3G22220	343
AT3G22230	764
AT3G22231	22
AT3G22235	0
AT3G22240	83
AT3G22250	0
AT3G22260	184
AT3G22270	1327
AT3G22275	0
AT3G22290	1214
AT3G22300	239
AT3G22310	199
AT3G22320	765
AT3G22330	423
AT3G22345	0
AT3G22350	0
AT3G22360	1
AT3G22370	1190
AT3G22380	6430
AT3G22400	481
AT3G22410	27
AT3G22415	12
AT3G22420	186
AT3G22421	0
AT3G22425	271
AT3G22430	169
AT3G22436	0
AT3G22440	8757
AT3G22450	10
AT3G22460	332
AT3G22470	69
AT3G22480	410
AT3G22490	2
AT3G22500	0
AT3G22510	0
AT3G22520	714
AT3G22530	498
AT3G22540	49
AT3G22550	14
AT3G22560	2
AT3G22570	146
AT3G22580	0
AT3G22590	255
AT3G22600	1063
AT3G22620	1337
AT3G22630	793
AT3G22640	18
AT3G22650	0
AT3G22660	237
AT3G22670	28
AT3G22680	131
AT3G22690	32
AT3G22700	0
AT3G22710	0
AT3G22720	0
AT3G22723	0
AT3G22730	0
AT3G22740	50
AT3G22750	217
AT3G22760	140
AT3G22770	0
AT3G22780	593
AT3G22790	677
AT3G22800	273
AT3G22810	133
AT3G22820	37
AT3G22830	29
AT3G22840	88
AT3G22845	828
AT3G22850	675
AT3G22860	0
AT3G22870	0
AT3G22880	113
AT3G22886	12
AT3G22890	2580
AT3G22900	12
AT3G22910	66
AT3G22920	0
AT3G22930	99
AT3G22940	0
AT3G22942	214
AT3G22950	454
AT3G22960	6035
AT3G22961	19
AT3G22968	0
AT3G22970	0
AT3G22980	412
AT3G22990	545
AT3G23000	1154
AT3G23010	4
AT3G23020	28
AT3G23030	2368
AT3G23040	0
AT3G23050	7916
AT3G23060	4
AT3G23070	590
AT3G23080	438
AT3G23090	717
AT3G23100	127
AT3G23110	8
AT3G23120	3
AT3G23125	0
AT3G23130	0
AT3G23140	0
AT3G23145	0
AT3G23150	478
AT3G23160	306
AT3G23165	0
AT3G23167	0
AT3G23170	91
AT3G23171	0
AT3G23172	0
AT3G23175	256
AT3G23180	158
AT3G23190	160
AT3G23200	47
AT3G23210	41
AT3G23220	0
AT3G23230	0
AT3G23240	3
AT3G23245	0
AT3G23250	2
AT3G23255	114
AT3G23260	75
AT3G23270	0
AT3G23280	1656
AT3G23290	61
AT3G23300	1184
AT3G23310	686
AT3G23320	0
AT3G23325	147
AT3G23326	0
AT3G23330	39
AT3G23340	469
AT3G23350	0
AT3G23360	0
AT3G23370	5
AT3G23380	0
AT3G23390	896
AT3G23400	466
AT3G23410	26
AT3G23420	0
AT3G23430	2502
AT3G23440	12
AT3G23450	1008
AT3G23460	2
AT3G23470	331
AT3G23480	18
AT3G23490	1034
AT3G23510	605
AT3G23530	999
AT3G23540	821
AT3G23550	10
AT3G23560	2128
AT3G23570	62
AT3G23580	71
AT3G23590	1072
AT3G23600	1813
AT3G23605	141
AT3G23610	114
AT3G23620	328
AT3G23630	0
AT3G23633	0
AT3G23635	4
AT3G23637	3
AT3G23640	2812
AT3G23650	0
AT3G23660	865
AT3G23670	115
AT3G23680	0
AT3G23685	0
AT3G23690	1293
AT3G23700	1139
AT3G23710	127
AT3G23715	0
AT3G23727	0
AT3G23730	768
AT3G23740	90
AT3G23750	2209
AT3G23760	704
AT3G23770	0
AT3G23780	423
AT3G23790	797
AT3G23800	792
AT3G23805	105
AT3G23810	1716
AT3G23820	3611
AT3G23830	166
AT3G23840	28
AT3G23850	0
AT3G23860	0
AT3G23870	75
AT3G23880	795
AT3G23890	431
AT3G23900	898
AT3G23910	243
AT3G23920	2844
AT3G23930	128
AT3G23940	652
AT3G23950	0
AT3G23955	0
AT3G23960	0
AT3G23970	0
AT3G23980	966
AT3G23990	1094
AT3G24000	62
AT3G24010	371
AT3G24020	1614
AT3G24030	117
AT3G24040	612
AT3G24050	622
AT3G24060	0
AT3G24065	1
AT3G24068	0
AT3G24070	577
AT3G24080	725
AT3G24090	58
AT3G24093	0
AT3G24100	1185
AT3G24110	39
AT3G24120	575
AT3G24130	0
AT3G24140	75
AT3G24150	160
AT3G24160	4001
AT3G24170	1887
AT3G24180	1500
AT3G24190	609
AT3G24200	616
AT3G24210	149
AT3G24216	0
AT3G24220	0
AT3G24225	3
AT3G24230	0
AT3G24240	598
AT3G24250	0
AT3G24255	46
AT3G24260	0
AT3G24270	0
AT3G24280	0
AT3G24290	0
AT3G24300	783
AT3G24310	12
AT3G24315	432
AT3G24320	134
AT3G24330	0
AT3G24332	0
AT3G24340	30
AT3G24350	497
AT3G24360	15
AT3G24420	427
AT3G24430	1594
AT3G24440	356
AT3G24450	404
AT3G24460	134
AT3G24465	0
AT3G24480	1680
AT3G24490	324
AT3G24495	135
AT3G24500	915
AT3G24503	3796
AT3G24506	395
AT3G24508	0
AT3G24510	0
AT3G24513	0
AT3G24515	52
AT3G24516	0
AT3G24517	0
AT3G24518	279
AT3G24520	183
AT3G24530	447
AT3G24535	32
AT3G24540	10
AT3G24542	0
AT3G24550	2366
AT3G24560	171
AT3G24570	449
AT3G24580	0
AT3G24590	372
AT3G24600	0
AT3G24610	0
AT3G24612	2
AT3G24614	0
AT3G24615	0
AT3G24620	0
AT3G24630	188
AT3G24640	0
AT3G24650	217
AT3G24660	207
AT3G24670	462
AT3G24690	0
AT3G24700	0
AT3G24710	0
AT3G24715	1237
AT3G24730	244
AT3G24740	736
AT3G24750	45
AT3G24760	289
AT3G24770	158
AT3G24780	3
AT3G24790	0
AT3G24800	427
AT3G24810	31
AT3G24820	105
AT3G24830	3033
AT3G24840	314
AT3G24850	0
AT3G24860	88
AT3G24870	285
AT3G24880	257
AT3G24890	31
AT3G24900	0
AT3G24929	45
AT3G24982	0
AT3G25010	4
AT3G25011	0
AT3G25013	54
AT3G25014	0
AT3G25020	58
AT3G25030	49
AT3G25040	713
AT3G25050	2
AT3G25060	10
AT3G25070	541
AT3G25080	1
AT3G25090	0
AT3G25099	0
