Geneid	/ufrc/jkim6/share/braskey/labmtg_20200709/data/alignments/SRR9313224.sam
AT1G58242	0
AT1G58245	0
AT1G58248	0
AT1G58250	2555
AT1G58260	0
AT1G58265	0
AT1G58270	3141
AT1G58280	65
AT1G58290	10511
AT1G58300	3
AT1G58310	2
AT1G58320	9
AT1G58330	0
AT1G58340	192
AT1G58350	813
AT1G58360	1808
AT1G58370	503
AT1G58380	430
AT1G58390	0
AT1G58400	176
AT1G58410	195
AT1G58420	20
AT1G58430	0
AT1G58440	1432
AT1G58450	0
AT1G58460	52
AT1G58470	103
AT1G58520	1787
AT1G58590	138
AT1G58602	494
AT1G58643	0
AT1G58684	0
AT1G58725	0
AT1G58766	0
AT1G58807	0
AT1G58808	0
AT1G58848	10
AT1G58936	0
AT1G58983	1
AT1G59030	0
AT1G59077	0
AT1G59124	2
AT1G59171	0
AT1G59218	0
AT1G59312	0
AT1G59359	0
AT1G59406	0
AT1G59453	0
AT1G59500	0
AT1G59510	74
AT1G59520	640
AT1G59530	0
AT1G59535	0
AT1G59540	119
AT1G59550	0
AT1G59560	67
AT1G59570	0
AT1G59580	810
AT1G59590	345
AT1G59600	210
AT1G59610	3007
AT1G59620	136
AT1G59630	0
AT1G59640	192
AT1G59650	654
AT1G59660	459
AT1G59670	0
AT1G59675	0
AT1G59680	0
AT1G59690	0
AT1G59700	761
AT1G59710	725
AT1G59720	284
AT1G59722	0
AT1G59725	6
AT1G59730	27
AT1G59740	215
AT1G59750	1941
AT1G59760	883
AT1G59780	58
AT1G59790	0
AT1G59800	0
AT1G59810	0
AT1G59820	991
AT1G59830	955
AT1G59833	0
AT1G59835	0
AT1G59840	492
AT1G59850	42
AT1G59860	178
AT1G59865	0
AT1G59870	7708
AT1G59880	0
AT1G59885	0
AT1G59890	1275
AT1G59900	5317
AT1G59910	1036
AT1G59920	0
AT1G59930	0
AT1G59940	37
AT1G59950	0
AT1G59960	137
AT1G59970	351
AT1G59980	148
AT1G59990	238
AT1G60000	1192
AT1G60010	725
AT1G60025	0
AT1G60030	81
AT1G60040	1
AT1G60050	14
AT1G60060	205
AT1G60070	2542
AT1G60072	0
AT1G60073	0
AT1G60080	128
AT1G60090	90
AT1G60095	11
AT1G60110	21
AT1G60130	24
AT1G60140	2917
AT1G60160	794
AT1G60170	1503
AT1G60190	1387
AT1G60200	5005
AT1G60220	798
AT1G60230	278
AT1G60240	0
AT1G60250	0
AT1G60260	91
AT1G60270	889
AT1G60280	1
AT1G60300	0
AT1G60320	0
AT1G60340	0
AT1G60350	2
AT1G60360	31
AT1G60370	0
AT1G60380	0
AT1G60390	404
AT1G60400	0
AT1G60410	2
AT1G60420	1101
AT1G60430	423
AT1G60440	749
AT1G60450	21
AT1G60460	25
AT1G60470	4
AT1G60490	1331
AT1G60500	0
AT1G60505	273
AT1G60525	182
AT1G60530	0
AT1G60545	299
AT1G60550	2635
AT1G60560	248
AT1G60570	0
AT1G60580	0
AT1G60590	617
AT1G60600	786
AT1G60610	1102
AT1G60620	151
AT1G60625	0
AT1G60630	37
AT1G60640	322
AT1G60650	292
AT1G60660	315
AT1G60670	413
AT1G60680	281
AT1G60690	107
AT1G60700	58
AT1G60710	1973
AT1G60720	0
AT1G60730	786
AT1G60740	97
AT1G60750	221
AT1G60760	0
AT1G60770	291
AT1G60780	2732
AT1G60783	0
AT1G60790	408
AT1G60800	2809
AT1G60810	969
AT1G60815	0
AT1G60820	0
AT1G60830	1
AT1G60840	0
AT1G60850	144
AT1G60860	414
AT1G60870	725
AT1G60880	1
AT1G60890	315
AT1G60900	2358
AT1G60910	0
AT1G60913	0
AT1G60920	0
AT1G60930	119
AT1G60940	3316
AT1G60950	27836
AT1G60960	547
AT1G60970	15
AT1G60980	0
AT1G60983	0
AT1G60985	0
AT1G60986	0
AT1G60987	0
AT1G60989	433
AT1G60990	761
AT1G60995	786
AT1G61000	129
AT1G61010	654
AT1G61020	0
AT1G61030	422
AT1G61040	980
AT1G61050	100
AT1G61060	0
AT1G61065	49
AT1G61070	0
AT1G61080	49
AT1G61090	0
AT1G61093	0
AT1G61095	0
AT1G61097	0
AT1G61100	3714
AT1G61105	0
AT1G61110	0
AT1G61120	0
AT1G61130	3
AT1G61140	1299
AT1G61150	1135
AT1G61160	31
AT1G61165	0
AT1G61170	330
AT1G61180	526
AT1G61190	172
AT1G61200	0
AT1G61210	1931
AT1G61215	208
AT1G61224	0
AT1G61226	1
AT1G61230	17
AT1G61240	393
AT1G61250	2057
AT1G61255	219
AT1G61260	552
AT1G61270	3
AT1G61275	3
AT1G61280	42
AT1G61290	4
AT1G61300	2
AT1G61310	102
AT1G61320	1
AT1G61330	0
AT1G61340	337
AT1G61350	401
AT1G61353	0
AT1G61360	295
AT1G61370	342
AT1G61380	308
AT1G61390	17
AT1G61400	61
AT1G61410	2
AT1G61415	4
AT1G61420	65
AT1G61430	113
AT1G61440	3
AT1G61450	22
AT1G61460	47
AT1G61470	13
AT1G61475	0
AT1G61480	4
AT1G61490	65
AT1G61500	184
AT1G61520	14132
AT1G61540	0
AT1G61550	4
AT1G61560	191
AT1G61563	0
AT1G61566	0
AT1G61570	140
AT1G61575	0
AT1G61580	291
AT1G61590	1001
AT1G61600	48
AT1G61610	1
AT1G61620	1094
AT1G61630	0
AT1G61640	122
AT1G61660	516
AT1G61667	130
AT1G61670	503
AT1G61680	0
AT1G61688	0
AT1G61690	1229
AT1G61700	0
AT1G61710	3
AT1G61720	0
AT1G61730	926
AT1G61732	0
AT1G61740	3466
AT1G61750	75
AT1G61760	27
AT1G61770	888
AT1G61780	986
AT1G61790	1176
AT1G61795	62
AT1G61800	65
AT1G61810	46
AT1G61820	1067
AT1G61840	108
AT1G61850	1419
AT1G61860	55
AT1G61870	369
AT1G61880	0
AT1G61890	7103
AT1G61900	2036
AT1G61910	0
AT1G61920	3
AT1G61930	15
AT1G61940	0
AT1G61950	0
AT1G61960	100
AT1G61970	178
AT1G61980	94
AT1G61990	197
AT1G62000	4
AT1G62010	43
AT1G62020	2204
AT1G62030	125
AT1G62035	0
AT1G62040	427
AT1G62045	80
AT1G62050	260
AT1G62060	0
AT1G62070	0
AT1G62080	0
AT1G62085	64
AT1G62110	39
AT1G62120	108
AT1G62130	132
AT1G62150	46
AT1G62160	0
AT1G62170	0
AT1G62180	3965
AT1G62181	0
AT1G62190	10
AT1G62200	390
AT1G62210	0
AT1G62220	0
AT1G62225	0
AT1G62240	0
AT1G62250	326
AT1G62260	77
AT1G62262	13
AT1G62270	0
AT1G62280	392
AT1G62290	891
AT1G62300	975
AT1G62301	0
AT1G62305	187
AT1G62310	583
AT1G62320	37
AT1G62330	479
AT1G62333	1
AT1G62340	0
AT1G62350	6
AT1G62355	0
AT1G62360	93
AT1G62370	330
AT1G62380	21669
AT1G62390	2874
AT1G62400	19
AT1G62410	0
AT1G62420	8
AT1G62421	0
AT1G62422	182
AT1G62430	557
AT1G62440	564
AT1G62450	0
AT1G62480	16592
AT1G62490	0
AT1G62500	106
AT1G62510	593
AT1G62520	91
AT1G62530	5
AT1G62540	0
AT1G62560	2
AT1G62570	3376
AT1G62580	19
AT1G62590	36
AT1G62600	832
AT1G62610	467
AT1G62620	17
AT1G62630	50
AT1G62640	971
AT1G62660	19734
AT1G62670	46
AT1G62680	85
AT1G62690	4
AT1G62700	20
AT1G62710	472
AT1G62720	6
AT1G62730	67
AT1G62740	1460
AT1G62750	10851
AT1G62760	94
AT1G62770	666
AT1G62780	1106
AT1G62790	744
AT1G62800	569
AT1G62810	770
AT1G62820	347
AT1G62830	242
AT1G62840	62
AT1G62850	321
AT1G62863	0
AT1G62870	53
AT1G62880	242
AT1G62886	0
AT1G62900	0
AT1G62910	6
AT1G62914	65
AT1G62920	52
AT1G62930	91
AT1G62935	6
AT1G62940	0
AT1G62950	295
AT1G62960	469
AT1G62970	502
AT1G62975	767
AT1G62978	0
AT1G62980	10
AT1G62981	56
AT1G62990	416
AT1G63000	2195
AT1G63005	0
AT1G63010	2448
AT1G63020	87
AT1G63030	0
AT1G63050	271
AT1G63055	0
AT1G63057	0
AT1G63060	0
AT1G63070	0
AT1G63080	98
AT1G63090	259
AT1G63100	103
AT1G63105	0
AT1G63110	663
AT1G63120	514
AT1G63130	138
AT1G63140	26
AT1G63150	40
AT1G63160	75
AT1G63170	986
AT1G63180	397
AT1G63190	0
AT1G63200	0
AT1G63205	0
AT1G63206	0
AT1G63210	6
AT1G63220	700
AT1G63230	39
AT1G63240	247
AT1G63245	37
AT1G63250	42
AT1G63260	322
AT1G63270	123
AT1G63280	0
AT1G63290	704
AT1G63295	51
AT1G63300	547
AT1G63310	149
AT1G63320	0
AT1G63330	0
AT1G63340	1
AT1G63350	7
AT1G63360	375
AT1G63370	9
AT1G63380	6
AT1G63390	5
AT1G63400	18
AT1G63410	16
AT1G63420	428
AT1G63430	1186
AT1G63440	646
AT1G63450	8
AT1G63460	410
AT1G63470	407
AT1G63480	159
AT1G63490	774
AT1G63500	1471
AT1G63510	0
AT1G63520	41
AT1G63522	0
AT1G63530	84
AT1G63535	0
AT1G63540	1
AT1G63550	4
AT1G63560	25
AT1G63570	4
AT1G63580	20
AT1G63590	0
AT1G63600	0
AT1G63610	642
AT1G63630	1
AT1G63640	820
AT1G63650	234
AT1G63660	470
AT1G63670	317
AT1G63680	1299
AT1G63690	2755
AT1G63700	1442
AT1G63710	13
AT1G63720	152
AT1G63730	103
AT1G63740	348
AT1G63750	28
AT1G63770	3899
AT1G63780	209
AT1G63790	0
AT1G63800	1591
AT1G63810	266
AT1G63820	13
AT1G63830	775
AT1G63840	1785
AT1G63850	553
AT1G63855	45
AT1G63860	56
AT1G63870	0
AT1G63880	246
AT1G63900	883
AT1G63910	5
AT1G63930	12
AT1G63940	5337
AT1G63950	0
AT1G63960	1
AT1G63970	453
AT1G63980	1394
AT1G63990	6
AT1G64000	1
AT1G64010	5
AT1G64020	3
AT1G64030	0
AT1G64040	1560
AT1G64050	1126
AT1G64060	800
AT1G64065	58
AT1G64070	0
AT1G64080	128
AT1G64090	1146
AT1G64100	3
AT1G64105	14
AT1G64107	0
AT1G64110	4436
AT1G64120	0
AT1G64130	0
AT1G64140	0
AT1G64142	0
AT1G64150	312
AT1G64160	6
AT1G64170	29
AT1G64180	54
AT1G64185	18
AT1G64190	2487
AT1G64195	3
AT1G64200	632
AT1G64210	30
AT1G64220	11
AT1G64230	6349
AT1G64235	0
AT1G64255	0
AT1G64260	6
AT1G64280	810
AT1G64290	0
AT1G64295	0
AT1G64300	64
AT1G64310	7
AT1G64320	31
AT1G64330	1637
AT1G64340	0
AT1G64350	331
AT1G64355	601
AT1G64360	0
AT1G64370	597
AT1G64380	190
AT1G64385	528
AT1G64390	8617
AT1G64400	70
AT1G64405	6
AT1G64420	0
AT1G64430	1916
AT1G64440	977
AT1G64450	165
AT1G64460	348
AT1G64470	196
AT1G64480	3
AT1G64490	164
AT1G64500	4404
AT1G64510	3109
AT1G64520	1416
AT1G64530	1376
AT1G64540	6
AT1G64550	1901
AT1G64561	14
AT1G64563	26
AT1G64570	1043
AT1G64572	190
AT1G64580	103
AT1G64583	35
AT1G64585	0
AT1G64590	69
AT1G64600	77
AT1G64610	236
AT1G64618	1
AT1G64620	104
AT1G64625	29
AT1G64628	0
AT1G64630	0
AT1G64640	2292
AT1G64650	1976
AT1G64660	1540
AT1G64670	3154
AT1G64680	2716
AT1G64690	104
AT1G64700	98
AT1G64710	1315
AT1G64720	23113
AT1G64740	1260
AT1G64750	1274
AT1G64760	306
AT1G64770	1782
AT1G64780	1641
AT1G64790	2336
AT1G64800	0
AT1G64810	316
AT1G64820	6
AT1G64830	0
AT1G64840	340
AT1G64850	843
AT1G64860	3488
AT1G64870	0
AT1G64880	672
AT1G64890	108
AT1G64900	298
AT1G64910	13
AT1G64920	25
AT1G64930	14
AT1G64940	63
AT1G64950	1499
AT1G64960	452
AT1G64970	526
AT1G64980	1299
AT1G64990	914
AT1G65000	85
AT1G65010	3845
AT1G65020	337
AT1G65030	283
AT1G65032	50
AT1G65040	732
AT1G65050	0
AT1G65060	922
AT1G65070	1095
AT1G65080	71
AT1G65090	14
AT1G65110	14
AT1G65113	0
AT1G65120	31
AT1G65130	4
AT1G65140	0
AT1G65150	55
AT1G65160	0
AT1G65170	0
AT1G65180	122
AT1G65190	37
AT1G65200	0
AT1G65210	0
AT1G65220	2416
AT1G65230	767
AT1G65240	3
AT1G65250	10
AT1G65260	1817
AT1G65270	1294
AT1G65280	1076
AT1G65290	1109
AT1G65295	581
AT1G65300	0
AT1G65310	1303
AT1G65320	954
AT1G65330	2
AT1G65340	89
AT1G65342	0
AT1G65346	0
AT1G65350	7
AT1G65352	0
AT1G65360	0
AT1G65370	150
AT1G65380	213
AT1G65390	60
AT1G65410	342
AT1G65420	128
AT1G65430	837
AT1G65440	3908
AT1G65450	1
AT1G65470	242
AT1G65480	0
AT1G65481	15
AT1G65483	0
AT1G65484	1
AT1G65486	4
AT1G65490	2
AT1G65500	7
AT1G65510	186
AT1G65520	377
AT1G65540	1286
AT1G65541	2
AT1G65550	0
AT1G65560	153
AT1G65570	0
AT1G65580	1779
AT1G65590	1410
AT1G65610	319
AT1G65620	187
AT1G65630	0
AT1G65640	0
AT1G65650	516
AT1G65660	1357
AT1G65670	0
AT1G65680	0
AT1G65681	0
AT1G65690	329
AT1G65700	134
AT1G65710	45
AT1G65720	3238
AT1G65730	143
AT1G65740	0
AT1G65760	0
AT1G65770	0
AT1G65780	0
AT1G65790	0
AT1G65800	0
AT1G65810	3
AT1G65820	2052
AT1G65830	0
AT1G65840	3881
AT1G65845	989
AT1G65850	22
AT1G65860	1
AT1G65870	7
AT1G65880	0
AT1G65890	3
AT1G65900	93
AT1G65907	0
AT1G65910	29
AT1G65920	780
AT1G65930	10006
AT1G65950	343
AT1G65960	6254
AT1G65970	5154
AT1G65980	3480
AT1G65985	320
AT1G65990	1
AT1G66000	0
AT1G66020	4
AT1G66030	4
AT1G66040	2
AT1G66045	0
AT1G66050	11
AT1G66060	2
AT1G66070	802
AT1G66080	170
AT1G66090	16
AT1G66100	0
AT1G66110	3
AT1G66120	0
AT1G66130	591
AT1G66140	436
AT1G66145	0
AT1G66150	4274
AT1G66160	190
AT1G66170	3
AT1G66173	6
AT1G66180	3244
AT1G66190	189
AT1G66200	20793
AT1G66210	0
AT1G66220	0
AT1G66230	99
AT1G66235	0
AT1G66240	3257
AT1G66245	0
AT1G66250	333
AT1G66260	2746
AT1G66270	1568
AT1G66280	3385
AT1G66290	0
AT1G66300	0
AT1G66310	0
AT1G66320	1
AT1G66330	4255
AT1G66340	1229
AT1G66345	85
AT1G66350	447
AT1G66360	7
AT1G66370	0
AT1G66380	0
AT1G66390	4
AT1G66400	87
AT1G66410	1977
AT1G66420	1
AT1G66430	578
AT1G66440	33
AT1G66450	48
AT1G66460	77
AT1G66470	40
AT1G66475	0
AT1G66480	100
AT1G66490	0
AT1G66500	140
AT1G66510	201
AT1G66520	143
AT1G66530	578
AT1G66540	71
AT1G66550	0
AT1G66553	0
AT1G66560	0
AT1G66570	0
AT1G66580	6686
AT1G66590	22
AT1G66600	9
AT1G66610	0
AT1G66620	57
AT1G66630	0
AT1G66640	0
AT1G66650	15
AT1G66660	133
AT1G66670	1463
AT1G66680	896
AT1G66690	9
AT1G66700	413
AT1G66720	2
AT1G66725	981
AT1G66730	877
AT1G66740	296
AT1G66750	258
AT1G66760	1958
AT1G66770	0
AT1G66780	14
AT1G66783	2
AT1G66790	0
AT1G66795	2
AT1G66800	297
AT1G66810	59
AT1G66820	335
AT1G66830	9
AT1G66840	964
AT1G66850	0
AT1G66852	1
AT1G66855	5
AT1G66860	0
AT1G66870	4
AT1G66880	320
AT1G66890	147
AT1G66900	406
AT1G66910	48
AT1G66920	4
AT1G66930	57
AT1G66940	70
AT1G66950	20
AT1G66960	0
AT1G66970	76
AT1G66980	85
AT1G67000	2
AT1G67020	4
AT1G67025	1
AT1G67030	2018
AT1G67035	13
AT1G67040	380
AT1G67050	681
AT1G67060	544
AT1G67070	1464
AT1G67080	593
AT1G67090	123110
AT1G67100	36
AT1G67105	219
AT1G67110	9
AT1G67120	460
AT1G67130	0
AT1G67140	1826
AT1G67148	238
AT1G67150	34
AT1G67160	0
AT1G67170	228
AT1G67180	40
AT1G67190	175
AT1G67195	198
AT1G67210	86
AT1G67220	3
AT1G67230	5292
AT1G67238	1
AT1G67250	426
AT1G67260	0
AT1G67265	17
AT1G67270	7
AT1G67280	2034
AT1G67290	2
AT1G67300	569
AT1G67310	1741
AT1G67320	213
AT1G67325	579
AT1G67328	82
AT1G67330	565
AT1G67340	807
AT1G67350	1317
AT1G67360	2127
AT1G67365	57
AT1G67370	17
AT1G67390	0
AT1G67400	71
AT1G67410	187
AT1G67420	124
AT1G67430	4811
AT1G67440	312
AT1G67450	0
AT1G67455	0
AT1G67460	37
AT1G67470	79
AT1G67480	4536
AT1G67481	1
AT1G67490	483
AT1G67500	536
AT1G67510	243
AT1G67520	55
AT1G67530	574
AT1G67540	0
AT1G67550	485
AT1G67560	1198
AT1G67570	160
AT1G67580	1381
AT1G67590	431
AT1G67600	66
AT1G67620	94
AT1G67623	0
AT1G67630	179
AT1G67635	0
AT1G67640	3
AT1G67650	83
AT1G67660	109
AT1G67670	0
AT1G67680	1573
AT1G67690	148
AT1G67700	2728
AT1G67710	109
AT1G67720	459
AT1G67730	4378
AT1G67740	13936
AT1G67750	3282
AT1G67760	13
AT1G67770	4
AT1G67775	0
AT1G67780	37
AT1G67785	599
AT1G67790	4
AT1G67792	275
AT1G67800	520
AT1G67810	1672
AT1G67820	38
AT1G67830	564
AT1G67840	662
AT1G67850	309
AT1G67855	0
AT1G67856	7
AT1G67860	104
AT1G67865	20
AT1G67870	1835
AT1G67875	0
AT1G67880	608
AT1G67890	838
AT1G67900	684
AT1G67910	1076
AT1G67920	120
AT1G67930	880
AT1G67940	351
AT1G67950	275
AT1G67960	311
AT1G67970	93
AT1G67980	25
AT1G67990	0
AT1G68000	846
AT1G68010	8546
AT1G68020	1492
AT1G68030	22
AT1G68040	0
AT1G68050	36
AT1G68060	1676
AT1G68070	654
AT1G68080	173
AT1G68090	0
AT1G68100	512
AT1G68110	18
AT1G68120	14
AT1G68130	628
AT1G68140	1780
AT1G68150	190
AT1G68160	205
AT1G68170	4
AT1G68180	5
AT1G68185	212
AT1G68190	445
AT1G68200	18
AT1G68210	0
AT1G68220	391
AT1G68230	59
AT1G68238	14
AT1G68240	3
AT1G68250	0
AT1G68260	94
AT1G68270	0
AT1G68280	0
AT1G68290	26
AT1G68300	1038
AT1G68310	224
AT1G68320	0
AT1G68330	142
AT1G68340	94
AT1G68350	41
AT1G68360	43
AT1G68370	1199
AT1G68380	0
AT1G68390	27
AT1G68400	454
AT1G68410	1130
AT1G68420	0
AT1G68430	26
AT1G68440	4244
AT1G68450	73
AT1G68460	2
AT1G68470	14
AT1G68480	7
AT1G68490	2056
AT1G68500	171
AT1G68510	0
AT1G68520	2253
AT1G68526	0
AT1G68530	19197
AT1G68540	98
AT1G68550	3
AT1G68552	0
AT1G68560	2528
AT1G68568	2
AT1G68570	67
AT1G68580	1161
AT1G68585	18
AT1G68590	2941
AT1G68600	40
AT1G68610	0
AT1G68620	508
AT1G68630	0
AT1G68640	109
AT1G68650	262
AT1G68660	754
AT1G68670	1437
AT1G68680	275
AT1G68690	945
AT1G68700	3
AT1G68710	1019
AT1G68720	1477
AT1G68725	436
AT1G68730	157
AT1G68740	141
AT1G68750	2
AT1G68760	243
AT1G68765	10
AT1G68770	0
AT1G68780	332
AT1G68790	1299
AT1G68795	71
AT1G68800	9
AT1G68810	405
AT1G68820	724
AT1G68825	38
AT1G68830	1375
AT1G68840	1544
AT1G68845	0
AT1G68850	21
AT1G68860	0
AT1G68862	46
AT1G68870	1
AT1G68872	78
AT1G68875	0
AT1G68880	69
AT1G68890	1609
AT1G68905	0
AT1G68907	0
AT1G68910	613
AT1G68920	595
AT1G68930	38
AT1G68935	61
AT1G68940	42
AT1G68945	0
AT1G68950	0
AT1G68960	0
AT1G68970	0
AT1G68980	215
AT1G68990	315
AT1G69000	0
AT1G69010	499
AT1G69020	89
AT1G69030	429
AT1G69040	786
AT1G69050	45
AT1G69060	525
AT1G69070	464
AT1G69080	231
AT1G69090	0
AT1G69100	0
AT1G69120	0
AT1G69130	0
AT1G69150	8
AT1G69160	482
AT1G69170	257
AT1G69180	0
AT1G69190	0
AT1G69200	448
AT1G69210	52
AT1G69220	1450
AT1G69230	6
AT1G69240	3
AT1G69250	734
AT1G69252	3394
AT1G69260	797
AT1G69270	461
AT1G69280	84
AT1G69290	88
AT1G69295	1583
AT1G69300	0
AT1G69310	427
AT1G69320	21
AT1G69325	65
AT1G69330	223
AT1G69340	1295
AT1G69350	21
AT1G69360	660
AT1G69370	138
AT1G69380	95
AT1G69390	401
AT1G69400	20
AT1G69410	1057
AT1G69420	1377
AT1G69430	30
AT1G69440	232
AT1G69450	1036
AT1G69460	1482
AT1G69470	0
AT1G69480	177
AT1G69485	6
AT1G69490	445
AT1G69500	0
AT1G69510	3906
AT1G69520	43
AT1G69523	43
AT1G69526	863
AT1G69530	3138
AT1G69540	29
AT1G69550	402
AT1G69560	0
AT1G69570	839
AT1G69572	16
AT1G69580	133
AT1G69587	111
AT1G69588	29
AT1G69600	218
AT1G69610	156
AT1G69620	2657
AT1G69630	0
AT1G69640	2056
AT1G69650	0
AT1G69660	0
AT1G69670	581
AT1G69680	130
AT1G69690	835
AT1G69700	222
AT1G69710	38
AT1G69720	0
AT1G69730	18
AT1G69740	2932
AT1G69750	200
AT1G69760	1479
AT1G69770	397
AT1G69780	955
AT1G69790	67
AT1G69792	0
AT1G69795	0
AT1G69797	0
AT1G69800	634
AT1G69810	497
AT1G69818	0
AT1G69820	0
AT1G69825	0
AT1G69828	0
AT1G69830	577
AT1G69840	546
AT1G69850	1430
AT1G69860	0
AT1G69870	599
AT1G69880	0
AT1G69890	196
AT1G69900	99
AT1G69910	232
AT1G69920	6
AT1G69930	60
AT1G69935	464
AT1G69940	5
AT1G69960	1161
AT1G69970	19
AT1G69980	340
AT1G69990	0
AT1G70000	1661
AT1G70020	2
AT1G70030	2
AT1G70040	0
AT1G70050	0
AT1G70060	1771
AT1G70070	805
AT1G70080	1
AT1G70090	1047
AT1G70100	723
AT1G70110	0
AT1G70120	0
AT1G70130	2
AT1G70140	302
AT1G70150	72
AT1G70160	2389
AT1G70170	144
AT1G70180	1014
AT1G70185	1
AT1G70190	331
AT1G70200	872
AT1G70209	0
AT1G70210	926
AT1G70220	3
AT1G70230	418
AT1G70250	289
AT1G70260	1542
AT1G70270	50
AT1G70280	641
AT1G70290	3201
AT1G70300	2322
AT1G70310	854
AT1G70320	7796
AT1G70330	3279
AT1G70340	115
AT1G70350	54
AT1G70360	40
AT1G70370	4571
AT1G70380	0
AT1G70390	0
AT1G70400	0
AT1G70410	6076
AT1G70420	832
AT1G70430	173
AT1G70440	40
AT1G70450	2
AT1G70460	151
AT1G70470	105
AT1G70480	1079
AT1G70490	2514
AT1G70500	54
AT1G70505	53
AT1G70510	85
AT1G70518	132
AT1G70520	276
AT1G70530	825
AT1G70540	0
AT1G70550	359
AT1G70560	421
AT1G70570	1621
AT1G70580	597
AT1G70581	3
AT1G70590	450
AT1G70600	3293
AT1G70610	906
AT1G70620	3477
AT1G70630	111
AT1G70640	4
AT1G70645	0
AT1G70650	34
AT1G70660	72
AT1G70670	276
AT1G70680	1
AT1G70690	817
AT1G70700	881
AT1G70710	2419
AT1G70720	4
AT1G70730	2021
AT1G70740	295
AT1G70750	415
AT1G70760	971
AT1G70770	2170
AT1G70780	0
AT1G70782	0
AT1G70790	345
AT1G70800	31
AT1G70810	179
AT1G70820	4
AT1G70830	19315
AT1G70840	0
AT1G70850	2767
AT1G70860	21
AT1G70870	0
AT1G70880	118
AT1G70890	745
AT1G70895	195
AT1G70900	437
AT1G70910	0
AT1G70920	11
AT1G70940	7722
AT1G70944	2
AT1G70949	0
AT1G70950	480
AT1G70960	0
AT1G70970	0
AT1G70980	733
AT1G70985	67
AT1G70990	368
AT1G71000	3
AT1G71002	0
AT1G71010	3789
AT1G71015	20
AT1G71020	1104
AT1G71030	487
AT1G71040	476
AT1G71050	58
AT1G71060	29
AT1G71070	721
AT1G71080	1251
AT1G71090	832
AT1G71100	278
AT1G71110	387
AT1G71120	0
AT1G71130	119
AT1G71140	136
AT1G71150	1
AT1G71160	0
AT1G71170	244
AT1G71180	228
AT1G71190	450
AT1G71200	1
AT1G71210	289
AT1G71220	1669
AT1G71230	127
AT1G71235	0
AT1G71240	530
AT1G71250	21
AT1G71260	319
AT1G71270	903
AT1G71280	1
AT1G71290	0
AT1G71300	0
AT1G71310	145
AT1G71320	0
AT1G71330	60
AT1G71340	814
AT1G71350	463
AT1G71360	482
AT1G71370	2
AT1G71380	7
AT1G71390	0
AT1G71400	333
AT1G71410	2419
AT1G71420	26
AT1G71430	140
AT1G71440	382
AT1G71450	0
AT1G71460	59
AT1G71470	0
AT1G71480	164
AT1G71490	22
AT1G71500	4109
AT1G71520	29
AT1G71528	93
AT1G71530	168
AT1G71680	0
AT1G71690	0
AT1G71691	5
AT1G71692	32
AT1G71695	3871
AT1G71696	416
AT1G71697	496
AT1G71700	0
AT1G71710	1532
AT1G71720	1617
AT1G71730	596
AT1G71740	154
AT1G71750	104
AT1G71760	19
AT1G71770	6
AT1G71780	381
AT1G71790	301
AT1G71800	406
AT1G71810	991
AT1G71820	2264
AT1G71828	0
AT1G71830	347
AT1G71840	620
AT1G71850	52
AT1G71860	1358
AT1G71865	202
AT1G71866	9
AT1G71870	183
AT1G71880	2820
AT1G71890	25
AT1G71900	687
AT1G71910	36
AT1G71920	13
AT1G71930	40
AT1G71940	318
AT1G71950	1111
AT1G71960	1018
AT1G71970	399
AT1G71980	2575
AT1G71990	90
AT1G72000	1
AT1G72010	789
AT1G72020	1465
AT1G72030	498
AT1G72040	591
AT1G72050	923
AT1G72060	71
AT1G72070	2030
AT1G72080	0
AT1G72090	479
AT1G72100	184
AT1G72110	0
AT1G72120	237
AT1G72125	90
AT1G72130	869
AT1G72140	896
AT1G72141	0
AT1G72150	17801
AT1G72160	3254
AT1G72170	256
AT1G72175	206
AT1G72180	1208
AT1G72190	303
AT1G72200	562
AT1G72210	73
AT1G72220	34
AT1G72230	786
AT1G72240	64
AT1G72250	133
AT1G72260	0
AT1G72270	69
AT1G72280	36
AT1G72290	13
AT1G72300	1069
AT1G72310	485
AT1G72320	681
AT1G72330	686
AT1G72340	511
AT1G72350	0
AT1G72360	56
AT1G72370	4978
AT1G72390	1178
AT1G72410	1321
AT1G72416	90
AT1G72420	70
AT1G72430	1594
AT1G72440	617
AT1G72450	220
AT1G72460	1
AT1G72470	420
AT1G72480	547
AT1G72490	138
AT1G72500	1539
AT1G72510	1567
AT1G72520	77
AT1G72530	27
AT1G72540	0
AT1G72550	1627
AT1G72560	605
AT1G72570	0
AT1G72580	0
AT1G72590	2
AT1G72600	377
AT1G72610	7465
AT1G72620	6
AT1G72630	325
AT1G72640	968
AT1G72645	532
AT1G72650	774
AT1G72660	39
AT1G72670	75
AT1G72680	1144
AT1G72690	83
AT1G72700	1563
AT1G72710	4813
AT1G72720	12
AT1G72730	337
AT1G72740	583
AT1G72750	1635
AT1G72760	0
AT1G72770	4255
AT1G72780	0
AT1G72790	611
AT1G72800	269
AT1G72810	206
AT1G72820	515
AT1G72830	141
AT1G72840	604
AT1G72850	56
AT1G72852	76
AT1G72855	214
AT1G72860	30
AT1G72870	39
AT1G72880	763
AT1G72890	80
AT1G72900	235
AT1G72910	1
AT1G72920	9
AT1G72930	40
AT1G72940	147
AT1G72950	15
