Geneid	/ufrc/jkim6/share/braskey/labmtg_20200709/data/alignments/SRR9313209.sam
AT2G01160	0
AT2G01170	514
AT2G01175	21
AT2G01180	529
AT2G01190	2014
AT2G01200	141
AT2G01210	87
AT2G01220	904
AT2G01240	0
AT2G01250	2766
AT2G01260	508
AT2G01270	1104
AT2G01275	53
AT2G01280	6
AT2G01290	358
AT2G01300	50
AT2G01310	1
AT2G01320	1536
AT2G01330	189
AT2G01340	215
AT2G01350	998
AT2G01360	0
AT2G01370	0
AT2G01390	63
AT2G01400	133
AT2G01410	328
AT2G01420	1385
AT2G01422	9
AT2G01430	14
AT2G01440	316
AT2G01450	27789
AT2G01460	782
AT2G01470	996
AT2G01480	816
AT2G01490	1460
AT2G01500	0
AT2G01505	58
AT2G01510	8
AT2G01520	1
AT2G01530	727
AT2G01540	236
AT2G01554	0
AT2G01560	0
AT2G01570	2945
AT2G01580	2
AT2G01590	175
AT2G01600	1817
AT2G01610	218
AT2G01620	396
AT2G01630	196
AT2G01640	72
AT2G01650	681
AT2G01660	128
AT2G01667	0
AT2G01670	697
AT2G01680	672
AT2G01690	1605
AT2G01710	604
AT2G01720	1036
AT2G01730	14
AT2G01735	330
AT2G01740	37
AT2G01750	188
AT2G01755	93
AT2G01760	15
AT2G01770	53
AT2G01780	0
AT2G01790	0
AT2G01800	0
AT2G01810	0
AT2G01818	77
AT2G01820	2063
AT2G01830	712
AT2G01850	1026
AT2G01860	110
AT2G01870	41
AT2G01880	23
AT2G01890	553
AT2G01900	145
AT2G01905	24
AT2G01910	1556
AT2G01913	28
AT2G01918	121
AT2G01920	0
AT2G01930	701
AT2G01940	374
AT2G01950	722
AT2G01960	0
AT2G01970	1858
AT2G01980	385
AT2G01990	67
AT2G02000	1
AT2G02010	31
AT2G02020	38
AT2G02023	0
AT2G02026	0
AT2G02030	0
AT2G02040	1090
AT2G02050	824
AT2G02060	93
AT2G02061	8
AT2G02070	943
AT2G02080	1325
AT2G02090	958
AT2G02100	5067
AT2G02103	0
AT2G02120	1
AT2G02130	2283
AT2G02140	0
AT2G02147	0
AT2G02148	117
AT2G02150	33
AT2G02160	3299
AT2G02170	668
AT2G02180	979
AT2G02220	851
AT2G02230	233
AT2G02240	15
AT2G02250	0
AT2G02280	0
AT2G02290	0
AT2G02300	6
AT2G02310	0
AT2G02320	0
AT2G02340	0
AT2G02350	66
AT2G02360	317
AT2G02370	254
AT2G02380	17
AT2G02390	1547
AT2G02400	148
AT2G02410	278
AT2G02440	0
AT2G02450	230
AT2G02470	583
AT2G02480	450
AT2G02490	0
AT2G02498	0
AT2G02500	121
AT2G02510	553
AT2G02515	0
AT2G02520	0
AT2G02540	64
AT2G02550	0
AT2G02560	1308
AT2G02570	2024
AT2G02580	2
AT2G02590	72
AT2G02600	0
AT2G02610	75
AT2G02620	1
AT2G02630	296
AT2G02640	1
AT2G02650	0
AT2G02660	0
AT2G02680	473
AT2G02690	10
AT2G02700	13
AT2G02710	1509
AT2G02720	0
AT2G02730	309
AT2G02740	84
AT2G02741	0
AT2G02750	20
AT2G02760	2175
AT2G02770	204
AT2G02780	711
AT2G02790	312
AT2G02795	0
AT2G02800	860
AT2G02810	63
AT2G02820	1000
AT2G02835	0
AT2G02840	0
AT2G02850	116
AT2G02860	519
AT2G02870	1328
AT2G02880	56
AT2G02890	0
AT2G02900	0
AT2G02910	264
AT2G02930	30
AT2G02950	177
AT2G02955	92
AT2G02960	1332
AT2G02970	1078
AT2G02980	62
AT2G02990	77
AT2G03000	0
AT2G03010	37
AT2G03020	52
AT2G03030	0
AT2G03040	0
AT2G03050	67
AT2G03060	287
AT2G03070	470
AT2G03090	224
AT2G03110	4
AT2G03120	1492
AT2G03130	0
AT2G03140	1019
AT2G03150	1444
AT2G03160	0
AT2G03170	0
AT2G03180	0
AT2G03190	0
AT2G03200	27
AT2G03210	0
AT2G03220	363
AT2G03230	0
AT2G03240	1171
AT2G03250	7
AT2G03260	23
AT2G03270	235
AT2G03280	83
AT2G03290	0
AT2G03300	0
AT2G03310	23
AT2G03320	0
AT2G03330	248
AT2G03340	576
AT2G03350	353
AT2G03360	55
AT2G03370	27
AT2G03380	21
AT2G03390	658
AT2G03410	1
AT2G03420	301
AT2G03430	152
AT2G03440	1239
AT2G03445	0
AT2G03450	161
AT2G03460	0
AT2G03470	480
AT2G03480	508
AT2G03490	0
AT2G03500	53
AT2G03505	25
AT2G03510	443
AT2G03520	1
AT2G03530	42
AT2G03550	272
AT2G03560	2
AT2G03565	0
AT2G03570	0
AT2G03580	0
AT2G03590	257
AT2G03600	4
AT2G03610	0
AT2G03620	237
AT2G03630	3
AT2G03640	1062
AT2G03660	0
AT2G03667	112
AT2G03670	74
AT2G03680	2879
AT2G03690	290
AT2G03700	0
AT2G03710	11
AT2G03720	3
AT2G03730	611
AT2G03740	0
AT2G03750	57
AT2G03760	862
AT2G03770	1
AT2G03780	192
AT2G03790	0
AT2G03800	170
AT2G03810	211
AT2G03820	927
AT2G03821	0
AT2G03822	0
AT2G03830	5
AT2G03840	0
AT2G03850	52
AT2G03870	298
AT2G03880	3
AT2G03890	3372
AT2G03913	0
AT2G03930	0
AT2G03931	0
AT2G03932	0
AT2G03933	0
AT2G03936	0
AT2G03937	0
AT2G03938	0
AT2G03955	0
AT2G03980	495
AT2G04020	0
AT2G04025	21
AT2G04030	1419
AT2G04031	0
AT2G04032	0
AT2G04034	0
AT2G04037	0
AT2G04038	9
AT2G04039	325
AT2G04040	424
AT2G04041	0
AT2G04045	0
AT2G04046	0
AT2G04050	634
AT2G04060	0
AT2G04063	0
AT2G04066	0
AT2G04070	16
AT2G04080	31
AT2G04090	22
AT2G04100	112
AT2G04115	1
AT2G04160	763
AT2G04170	145
AT2G04190	1
AT2G04220	0
AT2G04230	311
AT2G04235	182
AT2G04240	712
AT2G04270	1225
AT2G04280	1012
AT2G04300	0
AT2G04305	489
AT2G04340	210
AT2G04350	634
AT2G04360	537
AT2G04370	0
AT2G04378	1816
AT2G04380	15
AT2G04390	704
AT2G04395	0
AT2G04400	414
AT2G04410	1135
AT2G04420	0
AT2G04425	0
AT2G04430	115
AT2G04440	0
AT2G04450	19
AT2G04480	2
AT2G04495	0
AT2G04500	169
AT2G04515	0
AT2G04520	1477
AT2G04530	114
AT2G04540	426
AT2G04550	441
AT2G04560	75
AT2G04570	1501
AT2G04620	211
AT2G04622	0
AT2G04630	362
AT2G04650	168
AT2G04660	155
AT2G04675	0
AT2G04680	41
AT2G04690	1623
AT2G04700	846
AT2G04740	204
AT2G04750	0
AT2G04780	1790
AT2G04790	60
AT2G04795	15
AT2G04800	90
AT2G04810	0
AT2G04830	0
AT2G04840	0
AT2G04842	907
AT2G04845	58
AT2G04850	152
AT2G04852	16
AT2G04860	32
AT2G04865	692
AT2G04870	0
AT2G04880	501
AT2G04890	255
AT2G04900	864
AT2G04910	1
AT2G04920	0
AT2G04925	0
AT2G04930	0
AT2G04940	464
AT2G05050	0
AT2G05060	0
AT2G05070	277
AT2G05100	508
AT2G05117	0
AT2G05120	169
AT2G05140	0
AT2G05160	83
AT2G05170	1242
AT2G05180	44
AT2G05185	31
AT2G05210	435
AT2G05220	1131
AT2G05230	2
AT2G05250	0
AT2G05260	225
AT2G05270	3
AT2G05294	0
AT2G05310	472
AT2G05320	185
AT2G05330	17
AT2G05335	0
AT2G05350	3
AT2G05360	0
AT2G05370	4
AT2G05380	43377
AT2G05400	0
AT2G05410	0
AT2G05420	0
AT2G05430	0
AT2G05440	8
AT2G05500	0
AT2G05510	0
AT2G05518	115
AT2G05520	3604
AT2G05530	0
AT2G05540	9785
AT2G05580	6
AT2G05590	243
AT2G05600	0
AT2G05620	707
AT2G05630	326
AT2G05632	200
AT2G05635	0
AT2G05642	0
AT2G05645	0
AT2G05710	9128
AT2G05720	0
AT2G05752	0
AT2G05753	0
AT2G05755	261
AT2G05760	56
AT2G05765	22
AT2G05786	0
AT2G05790	2633
AT2G05803	0
AT2G05810	512
AT2G05812	230
AT2G05830	680
AT2G05840	1129
AT2G05850	0
AT2G05900	0
AT2G05910	47
AT2G05914	9
AT2G05915	0
AT2G05920	4379
AT2G05940	287
AT2G05970	0
AT2G05990	1699
AT2G05995	5
AT2G06000	240
AT2G06002	13
AT2G06005	140
AT2G06010	338
AT2G06020	0
AT2G06025	1267
AT2G06040	251
AT2G06050	381
AT2G06090	0
AT2G06095	0
AT2G06166	0
AT2G06200	60
AT2G06210	936
AT2G06255	38
AT2G06420	0
AT2G06500	0
AT2G06510	167
AT2G06520	3318
AT2G06530	1257
AT2G06541	0
AT2G06555	0
AT2G06562	0
AT2G06570	0
AT2G06645	0
AT2G06667	0
AT2G06845	0
AT2G06850	20555
AT2G06904	0
AT2G06906	0
AT2G06908	0
AT2G06925	254
AT2G06960	0
AT2G06983	0
AT2G06990	667
AT2G07000	28
AT2G07020	0
AT2G07040	0
AT2G07042	34
AT2G07050	2452
AT2G07110	0
AT2G07120	0
AT2G07140	0
AT2G07170	119
AT2G07180	2047
AT2G07190	0
AT2G07200	0
AT2G07213	0
AT2G07215	0
AT2G07240	0
AT2G07280	0
AT2G07290	0
AT2G07310	0
AT2G07340	164
AT2G07360	2674
AT2G07362	0
AT2G07363	0
AT2G07440	0
AT2G07505	0
AT2G07521	0
AT2G07560	0
AT2G07599	0
AT2G07640	0
AT2G07667	1
AT2G07669	0
AT2G07671	0
AT2G07672	0
AT2G07673	0
AT2G07674	0
AT2G07675	2
AT2G07676	1
AT2G07678	0
AT2G07680	218
AT2G07681	0
AT2G07684	0
AT2G07687	8
AT2G07689	1
AT2G07690	336
AT2G07691	0
AT2G07692	0
AT2G07695	0
AT2G07696	0
AT2G07698	176
AT2G07701	0
AT2G07702	0
AT2G07705	0
AT2G07706	1
AT2G07707	0
AT2G07708	0
AT2G07713	0
AT2G07714	0
AT2G07715	5
AT2G07718	0
AT2G07719	0
AT2G07721	0
AT2G07722	0
AT2G07724	0
AT2G07725	0
AT2G07727	3
AT2G07728	0
AT2G07732	0
AT2G07734	0
AT2G07738	0
AT2G07739	0
AT2G07741	0
AT2G07742	0
AT2G07743	0
AT2G07745	0
AT2G07746	0
AT2G07748	0
AT2G07749	0
AT2G07750	0
AT2G07751	6
AT2G07752	0
AT2G07753	0
AT2G07754	0
AT2G07755	0
AT2G07756	0
AT2G07757	0
AT2G07758	0
AT2G07759	0
AT2G07760	0
AT2G07761	0
AT2G07762	0
AT2G07763	0
AT2G07764	0
AT2G07765	0
AT2G07766	0
AT2G07768	0
AT2G07771	0
AT2G07772	0
AT2G07773	0
AT2G07774	3
AT2G07775	0
AT2G07776	0
AT2G07777	0
AT2G07778	0
AT2G07779	1
AT2G07785	0
AT2G07787	1
AT2G07792	0
AT2G07793	0
AT2G07794	0
AT2G07795	0
AT2G07798	0
AT2G07806	0
AT2G07815	0
AT2G07820	0
AT2G07825	0
AT2G07827	0
AT2G07830	1
AT2G07835	0
AT2G07981	0
AT2G08986	0
AT2G09388	0
AT2G09795	208
AT2G09838	0
AT2G09840	0
AT2G09970	1
AT2G09990	575
AT2G10014	0
AT2G10020	0
AT2G10260	0
AT2G10340	0
AT2G10440	0
AT2G10450	1
AT2G10535	0
AT2G10537	0
AT2G10550	0
AT2G10557	0
AT2G10560	0
AT2G10602	0
AT2G10606	14
AT2G10608	1
AT2G10920	0
AT2G10921	0
AT2G10930	21
AT2G10931	133
AT2G10940	34643
AT2G10950	282
AT2G10965	0
AT2G10970	0
AT2G10975	0
AT2G11000	466
AT2G11005	1
AT2G11010	0
AT2G11015	0
AT2G11200	0
AT2G11270	5
AT2G11271	0
AT2G11405	0
AT2G11462	0
AT2G11520	349
AT2G11522	0
AT2G11570	0
AT2G11620	41
AT2G11623	0
AT2G11626	0
AT2G11651	0
AT2G11773	0
AT2G11778	0
AT2G11810	41
AT2G11851	3
AT2G11852	0
AT2G11890	777
AT2G11891	7
AT2G11910	1056
AT2G12170	48
AT2G12190	49
AT2G12200	0
AT2G12280	0
AT2G12290	0
AT2G12400	709
AT2G12405	0
AT2G12461	12
AT2G12462	744
AT2G12465	0
AT2G12475	0
AT2G12480	1
AT2G12550	177
AT2G12557	0
AT2G12646	121
AT2G12875	0
AT2G12880	0
AT2G12900	0
AT2G12905	0
AT2G12935	0
AT2G12940	0
AT2G12945	0
AT2G12977	0
AT2G13100	434
AT2G13125	0
AT2G13126	0
AT2G13150	0
AT2G13272	0
AT2G13273	0
AT2G13290	110
AT2G13295	0
AT2G13350	0
AT2G13360	3127
AT2G13363	0
AT2G13370	2317
AT2G13422	0
AT2G13430	0
AT2G13440	590
AT2G13450	0
AT2G13463	0
AT2G13500	0
AT2G13510	0
AT2G13540	672
AT2G13542	0
AT2G13547	10
AT2G13550	0
AT2G13560	3031
AT2G13570	0
AT2G13600	41
AT2G13610	109
AT2G13620	0
AT2G13623	0
AT2G13630	0
AT2G13640	0
AT2G13650	272
AT2G13660	21
AT2G13665	113
AT2G13680	3
AT2G13690	130
AT2G13720	0
AT2G13760	0
AT2G13770	0
AT2G13790	259
AT2G13800	94
AT2G13810	17
AT2G13820	315
AT2G13840	179
AT2G13895	0
AT2G13900	1
AT2G13950	0
AT2G13960	8
AT2G13980	0
AT2G14000	0
AT2G14045	211
AT2G14050	117
AT2G14060	104
AT2G14070	0
AT2G14080	101
AT2G14095	13
AT2G14100	203
AT2G14110	93
AT2G14115	46
AT2G14120	1228
AT2G14160	16
AT2G14170	2763
AT2G14206	0
AT2G14210	23
AT2G14247	16
AT2G14255	744
AT2G14260	1303
AT2G14270	0
AT2G14282	0
AT2G14285	124
AT2G14288	0
AT2G14289	0
AT2G14290	1
AT2G14365	0
AT2G14378	0
AT2G14390	0
AT2G14440	1
AT2G14460	55
AT2G14500	0
AT2G14510	2
AT2G14520	58
AT2G14530	551
AT2G14540	0
AT2G14560	1
AT2G14580	0
AT2G14610	2
AT2G14620	20
AT2G14635	0
AT2G14660	38
AT2G14670	0
AT2G14680	536
AT2G14690	0
AT2G14692	1
AT2G14700	0
AT2G14710	0
AT2G14720	1417
AT2G14740	745
AT2G14750	377
AT2G14760	3
AT2G14800	48
AT2G14810	0
AT2G14820	96
AT2G14830	93
AT2G14835	1068
AT2G14846	0
AT2G14850	123
AT2G14860	57
AT2G14870	0
AT2G14878	4555
AT2G14880	369
AT2G14890	17436
AT2G14900	1603
AT2G14910	2071
AT2G14920	4
AT2G14935	0
AT2G14960	59
AT2G15000	99
AT2G15010	4
AT2G15020	0
AT2G15025	0
AT2G15029	0
AT2G15042	0
AT2G15050	449
AT2G15080	8
AT2G15090	1193
AT2G15110	0
AT2G15128	27
AT2G15130	0
AT2G15170	0
AT2G15180	0
AT2G15185	0
AT2G15220	102
AT2G15230	399
AT2G15240	1176
AT2G15260	0
AT2G15270	230
AT2G15280	211
AT2G15290	506
AT2G15292	999
AT2G15300	90
AT2G15310	42
AT2G15318	1
AT2G15320	222
AT2G15325	0
AT2G15327	0
AT2G15340	0
AT2G15345	1
AT2G15350	0
AT2G15360	0
AT2G15370	75
AT2G15390	118
AT2G15400	28
AT2G15420	0
AT2G15430	336
AT2G15440	181
AT2G15450	0
AT2G15460	0
AT2G15470	0
AT2G15480	350
AT2G15490	700
AT2G15500	0
AT2G15530	689
AT2G15535	0
AT2G15555	0
AT2G15560	491
AT2G15570	763
AT2G15580	553
AT2G15590	4
AT2G15610	0
AT2G15620	2660
AT2G15630	13
AT2G15640	0
AT2G15660	0
AT2G15670	0
AT2G15680	90
AT2G15690	186
AT2G15695	720
AT2G15710	0
AT2G15730	169
AT2G15740	0
AT2G15760	23
AT2G15770	0
AT2G15780	0
AT2G15790	259
AT2G15820	181
AT2G15830	381
AT2G15860	506
AT2G15880	2099
AT2G15890	2129
AT2G15900	859
AT2G15910	485
AT2G15930	0
AT2G15950	0
AT2G15960	575
AT2G15970	2113
AT2G15980	102
AT2G16005	308
AT2G16015	0
AT2G16016	0
AT2G16018	0
AT2G16019	0
AT2G16020	0
AT2G16030	0
AT2G16040	0
AT2G16050	142
AT2G16060	55
AT2G16070	211
AT2G16090	236
AT2G16120	0
AT2G16130	0
AT2G16145	0
AT2G16190	0
AT2G16200	0
AT2G16210	1
AT2G16220	0
AT2G16225	0
AT2G16230	14
AT2G16240	0
AT2G16245	0
AT2G16250	337
AT2G16270	105
AT2G16280	1961
AT2G16290	0
AT2G16300	0
AT2G16340	0
AT2G16360	0
AT2G16365	280
AT2G16370	509
AT2G16380	50
AT2G16385	8
AT2G16390	254
AT2G16400	608
AT2G16405	479
AT2G16430	442
AT2G16440	277
AT2G16450	0
AT2G16460	250
AT2G16485	1246
AT2G16490	0
AT2G16500	1822
AT2G16505	0
AT2G16510	1715
AT2G16520	0
AT2G16530	148
AT2G16535	0
AT2G16570	50
AT2G16575	2
AT2G16580	42
AT2G16586	3
AT2G16592	1
AT2G16594	0
AT2G16595	110
AT2G16600	3803
AT2G16620	0
AT2G16630	365
AT2G16640	1726
AT2G16650	147
AT2G16660	34
AT2G16668	0
AT2G16676	0
AT2G16700	243
AT2G16710	281
AT2G16720	425
AT2G16730	0
AT2G16740	702
AT2G16750	245
AT2G16760	22
AT2G16770	60
AT2G16780	386
AT2G16790	136
AT2G16800	559
AT2G16810	0
AT2G16835	0
AT2G16850	159
AT2G16860	697
AT2G16870	51
AT2G16880	339
AT2G16881	0
AT2G16890	25
AT2G16900	555
AT2G16910	3
AT2G16920	756
AT2G16930	473
AT2G16940	2561
AT2G16950	1456
AT2G16955	0
AT2G16960	1
AT2G16970	26
AT2G16980	197
AT2G16990	109
AT2G17000	0
AT2G17010	3
AT2G17020	649
AT2G17030	291
AT2G17033	555
AT2G17036	177
AT2G17040	32
AT2G17043	0
AT2G17050	3
AT2G17055	0
AT2G17060	62
AT2G17070	5
AT2G17080	30
AT2G17090	0
AT2G17110	421
AT2G17120	771
AT2G17130	677
AT2G17140	48
AT2G17150	302
AT2G17160	0
AT2G17170	0
AT2G17180	0
AT2G17190	1424
AT2G17200	1816
AT2G17210	13
AT2G17220	335
AT2G17230	413
AT2G17240	531
AT2G17250	252
AT2G17260	36
AT2G17265	437
AT2G17270	50
AT2G17280	89
AT2G17290	1083
AT2G17295	0
AT2G17300	153
AT2G17305	0
AT2G17310	0
AT2G17320	594
AT2G17340	437
AT2G17350	308
AT2G17360	2539
AT2G17370	510
AT2G17380	871
AT2G17390	1935
AT2G17410	1081
AT2G17420	3639
AT2G17430	141
AT2G17440	1585
AT2G17442	22
AT2G17450	525
AT2G17470	5
AT2G17480	629
AT2G17500	2848
AT2G17510	676
AT2G17520	1047
AT2G17525	100
AT2G17530	581
AT2G17540	372
AT2G17550	841
AT2G17556	0
AT2G17560	1091
AT2G17570	160
AT2G17580	176
AT2G17590	13
AT2G17600	12
AT2G17620	19
AT2G17630	300
AT2G17640	273
AT2G17650	94
AT2G17660	45
AT2G17670	74
AT2G17680	9
AT2G17690	3
AT2G17695	83
AT2G17700	538
AT2G17705	125
AT2G17710	1671
AT2G17720	869
AT2G17723	0
AT2G17730	482
AT2G17740	1
AT2G17750	0
AT2G17760	533
AT2G17770	4
AT2G17780	179
AT2G17785	0
AT2G17787	285
AT2G17790	906
AT2G17800	540
AT2G17810	0
AT2G17820	468
AT2G17830	44
AT2G17840	2259
AT2G17845	0
AT2G17850	0
AT2G17860	0
AT2G17870	704
AT2G17880	566
AT2G17890	4
AT2G17900	113
AT2G17920	1
AT2G17930	2694
AT2G17940	4
AT2G17950	1
AT2G17960	0
AT2G17970	190
AT2G17972	133
AT2G17975	271
AT2G17980	1201
AT2G17990	1458
AT2G18000	10
AT2G18010	49
AT2G18020	4457
AT2G18030	334
AT2G18040	879
AT2G18050	343
AT2G18060	16
AT2G18070	0
AT2G18080	0
AT2G18090	1311
AT2G18100	63
AT2G18110	964
AT2G18120	4
AT2G18130	0
AT2G18140	0
AT2G18150	7
AT2G18160	0
AT2G18162	0
AT2G18170	849
AT2G18180	10
AT2G18190	4
AT2G18193	342
AT2G18196	169
AT2G18200	0
AT2G18210	59
AT2G18220	225
AT2G18230	271
AT2G18240	204
AT2G18245	201
AT2G18250	299
AT2G18260	60
AT2G18270	0
AT2G18280	7099
AT2G18290	105
AT2G18300	897
AT2G18310	0
AT2G18320	0
AT2G18328	9
AT2G18330	123
AT2G18340	6
AT2G18350	163
AT2G18360	10
AT2G18370	14
AT2G18380	64
AT2G18390	250
AT2G18400	132
AT2G18410	88
AT2G18420	0
AT2G18440	10325
AT2G18450	28
AT2G18460	0
AT2G18465	125
AT2G18470	0
AT2G18480	0
AT2G18490	0
AT2G18500	23
AT2G18510	489
AT2G18520	46
AT2G18530	0
AT2G18540	58
AT2G18550	5
AT2G18560	228
AT2G18570	113
AT2G18590	0
AT2G18600	54
AT2G18610	0
AT2G18620	32
AT2G18630	477
AT2G18640	0
AT2G18650	39
AT2G18660	21
AT2G18670	260
AT2G18680	1
AT2G18690	302
AT2G18700	3629
AT2G18710	2253
AT2G18720	1
AT2G18721	0
AT2G18730	651
AT2G18735	159
AT2G18740	379
AT2G18750	1675
AT2G18760	320
AT2G18770	281
AT2G18780	21
AT2G18790	2043
AT2G18800	16
AT2G18810	0
AT2G18830	0
AT2G18840	373
AT2G18850	98
AT2G18860	205
AT2G18870	0
AT2G18876	420
AT2G18880	1
AT2G18890	180
AT2G18900	235
AT2G18910	234
AT2G18915	531
AT2G18917	0
AT2G18920	0
AT2G18930	0
AT2G18938	3
AT2G18940	475
AT2G18950	101
AT2G18960	19682
AT2G18969	229
AT2G18970	41
AT2G18980	568
AT2G18990	262
AT2G19000	0
AT2G19010	0
AT2G19020	0
AT2G19030	0
AT2G19040	0
AT2G19045	0
AT2G19050	4
AT2G19060	84
AT2G19070	0
AT2G19080	436
AT2G19090	108
AT2G19110	1275
AT2G19120	88
AT2G19130	128
AT2G19146	0
AT2G19150	1
AT2G19160	539
AT2G19170	288
AT2G19180	333
AT2G19190	2
AT2G19210	3
AT2G19220	0
AT2G19230	0
AT2G19240	20
AT2G19260	161
AT2G19270	719
AT2G19280	195
AT2G19290	0
AT2G19300	0
AT2G19310	224
AT2G19320	3
AT2G19330	0
AT2G19340	257
AT2G19350	182
AT2G19360	0
AT2G19380	63
AT2G19385	105
AT2G19390	344
AT2G19400	85
AT2G19410	1
AT2G19420	0
AT2G19425	0
AT2G19430	241
AT2G19440	7
AT2G19450	748
AT2G19460	205
AT2G19470	662
AT2G19480	3948
AT2G19490	41
AT2G19500	4
AT2G19510	0
AT2G19520	850
AT2G19530	45
AT2G19540	776
AT2G19550	0
AT2G19560	185
AT2G19570	750
AT2G19572	121
AT2G19580	321
AT2G19582	7
AT2G19590	115
AT2G19600	575
AT2G19610	2
AT2G19620	200
AT2G19630	0
AT2G19640	143
AT2G19650	11
AT2G19660	827
AT2G19670	37
AT2G19680	354
AT2G19690	25
AT2G19700	0
AT2G19710	378
AT2G19720	46
AT2G19730	1832
AT2G19740	585
AT2G19750	544
AT2G19760	4313
AT2G19770	0
AT2G19780	93
AT2G19790	733
AT2G19796	0
AT2G19800	1612
AT2G19802	0
AT2G19810	1011
AT2G19820	0
AT2G19830	1052
AT2G19850	0
AT2G19860	373
AT2G19870	251
AT2G19880	975
AT2G19890	0
AT2G19893	0
AT2G19900	143
AT2G19910	55
AT2G19920	27
AT2G19930	335
AT2G19940	466
AT2G19950	968
AT2G19960	4
AT2G19970	78
AT2G19980	7
AT2G19990	7
AT2G20000	547
AT2G20010	527
AT2G20020	353
AT2G20030	18
AT2G20050	1836
AT2G20060	366
AT2G20070	0
AT2G20080	166
AT2G20100	218
AT2G20110	38
AT2G20120	827
AT2G20130	404
AT2G20140	775
AT2G20142	32
AT2G20150	0
AT2G20160	0
AT2G20170	0
AT2G20180	1013
AT2G20190	2208
AT2G20208	0
AT2G20210	205
AT2G20230	2851
AT2G20240	130
AT2G20250	20
AT2G20260	1961
AT2G20270	297
AT2G20280	1016
AT2G20290	321
AT2G20300	994
AT2G20310	181
AT2G20320	516
AT2G20330	789
AT2G20340	56
AT2G20350	0
AT2G20360	2412
AT2G20362	18
AT2G20370	633
AT2G20380	0
AT2G20390	112
AT2G20400	218
AT2G20410	137
AT2G20420	2073
AT2G20430	0
AT2G20440	242
AT2G20450	591
AT2G20453	0
AT2G20463	0
AT2G20465	0
AT2G20470	2
AT2G20480	19
AT2G20490	242
AT2G20495	135
AT2G20500	47
AT2G20510	12
AT2G20515	145
AT2G20520	1
AT2G20530	348
AT2G20540	25
AT2G20550	60
AT2G20560	173
AT2G20562	85
AT2G20570	399
AT2G20580	2131
AT2G20585	146
AT2G20590	25
AT2G20595	0
AT2G20597	0
AT2G20605	0
AT2G20610	680
AT2G20613	0
AT2G20616	0
AT2G20618	0
AT2G20619	0
AT2G20620	0
AT2G20625	0
AT2G20630	1570
AT2G20635	93
AT2G20650	257
AT2G20660	0
AT2G20670	2517
AT2G20680	302
AT2G20690	361
AT2G20700	2
AT2G20710	27
AT2G20720	62
AT2G20721	11
AT2G20722	4
AT2G20723	5
AT2G20725	384
AT2G20740	812
AT2G20750	630
AT2G20760	1930
AT2G20770	121
AT2G20780	1066
AT2G20784	0
AT2G20790	499
AT2G20800	5
AT2G20805	0
AT2G20810	395
AT2G20815	87
AT2G20820	1429
AT2G20825	4
AT2G20830	441
AT2G20835	290
AT2G20840	567
AT2G20850	307
AT2G20860	1672
AT2G20870	0
AT2G20875	34
AT2G20880	82
AT2G20890	3539
AT2G20900	621
AT2G20920	746
AT2G20921	0
AT2G20930	348
AT2G20940	51
AT2G20950	804
AT2G20960	1642
AT2G20970	0
AT2G20980	40
AT2G20990	2957
AT2G21010	1
AT2G21030	3
AT2G21040	2
AT2G21045	724
AT2G21050	501
AT2G21060	1273
AT2G21070	147
AT2G21080	79
AT2G21090	123
AT2G21100	98
AT2G21110	0
AT2G21120	760
AT2G21130	251
AT2G21140	11079
AT2G21150	482
AT2G21160	1597
AT2G21170	5025
AT2G21180	183
AT2G21185	72
AT2G21187	36
AT2G21188	5
AT2G21190	572
AT2G21195	245
AT2G21200	90
AT2G21210	218
AT2G21220	7
AT2G21230	510
AT2G21235	0
AT2G21237	0
AT2G21240	876
AT2G21250	480
AT2G21260	10
AT2G21270	872
AT2G21280	287
AT2G21290	337
AT2G21300	1207
AT2G21320	61
AT2G21330	1378
AT2G21340	403
AT2G21350	12
AT2G21360	0
AT2G21370	298
AT2G21380	988
AT2G21385	454
AT2G21390	5161
AT2G21400	0
AT2G21410	1775
AT2G21420	0
AT2G21430	63
AT2G21440	643
AT2G21450	1
AT2G21465	0
AT2G21470	832
AT2G21480	0
AT2G21490	41
AT2G21500	373
AT2G21510	17
AT2G21520	2157
AT2G21530	327
AT2G21540	2398
AT2G21550	97
AT2G21560	111
AT2G21570	0
AT2G21580	1238
AT2G21590	120
AT2G21600	1035
AT2G21610	2
AT2G21620	3460
AT2G21630	240
AT2G21640	326
AT2G21650	1
AT2G21655	0
AT2G21660	9879
AT2G21670	0
AT2G21680	0
AT2G21690	0
AT2G21700	0
AT2G21710	121
AT2G21720	82
AT2G21725	0
AT2G21727	0
AT2G21730	4
AT2G21740	0
AT2G21750	0
AT2G21760	0
AT2G21770	27
AT2G21780	4
AT2G21790	694
AT2G21800	40
AT2G21810	0
AT2G21820	37
AT2G21830	478
AT2G21840	202
AT2G21850	383
AT2G21860	324
AT2G21870	2760
AT2G21880	475
AT2G21890	0
AT2G21900	93
AT2G21910	223
AT2G21920	0
AT2G21930	3
AT2G21940	289
AT2G21950	688
AT2G21960	638
AT2G21970	331
AT2G21980	1
AT2G21990	0
AT2G22000	104
AT2G22010	1104
AT2G22030	0
AT2G22040	0
AT2G22050	0
AT2G22055	0
AT2G22060	0
AT2G22070	11
AT2G22080	2032
AT2G22088	0
AT2G22090	364
