Geneid	/ufrc/jkim6/share/braskey/data/PRJNA549285/TopHat/alignments/SRR9313213.sam
AT1G52695	0
AT1G52700	16
AT1G52710	328
AT1G52720	555
AT1G52730	365
AT1G52740	1696
AT1G52750	931
AT1G52760	789
AT1G52770	0
AT1G52780	348
AT1G52790	0
AT1G52800	0
AT1G52810	0
AT1G52820	0
AT1G52825	52
AT1G52827	235
AT1G52830	210
AT1G52855	29
AT1G52857	0
AT1G52860	0
AT1G52870	226
AT1G52880	43
AT1G52890	12
AT1G52900	0
AT1G52905	62
AT1G52910	259
AT1G52920	0
AT1G52930	94
AT1G52940	0
AT1G52950	0
AT1G52970	0
AT1G52980	985
AT1G52990	2
AT1G53000	298
AT1G53010	0
AT1G53023	0
AT1G53025	92
AT1G53030	65
AT1G53035	159
AT1G53039	0
AT1G53040	332
AT1G53050	494
AT1G53060	42
AT1G53070	38
AT1G53080	14
AT1G53090	99
AT1G53100	0
AT1G53110	72
AT1G53120	134
AT1G53130	0
AT1G53140	41
AT1G53160	6
AT1G53163	32
AT1G53165	500
AT1G53170	232
AT1G53180	351
AT1G53190	967
AT1G53200	98
AT1G53210	3696
AT1G53220	0
AT1G53230	752
AT1G53233	3
AT1G53240	1580
AT1G53250	196
AT1G53260	0
AT1G53265	0
AT1G53270	2
AT1G53280	761
AT1G53282	0
AT1G53285	0
AT1G53290	163
AT1G53300	472
AT1G53310	1290
AT1G53320	1236
AT1G53325	0
AT1G53330	6
AT1G53340	41
AT1G53345	33
AT1G53350	61
AT1G53360	0
AT1G53366	0
AT1G53370	0
AT1G53380	323
AT1G53390	263
AT1G53400	435
AT1G53410	0
AT1G53420	0
AT1G53430	424
AT1G53440	376
AT1G53450	667
AT1G53460	92
AT1G53470	130
AT1G53480	287
AT1G53490	277
AT1G53500	850
AT1G53510	887
AT1G53520	86
AT1G53530	58
AT1G53540	116
AT1G53541	0
AT1G53542	15
AT1G53543	0
AT1G53550	0
AT1G53560	508
AT1G53570	803
AT1G53580	1064
AT1G53590	488
AT1G53600	9
AT1G53610	12
AT1G53620	1
AT1G53625	22
AT1G53633	28
AT1G53635	5
AT1G53640	1
AT1G53645	166
AT1G53650	83
AT1G53660	4
AT1G53670	367
AT1G53680	11
AT1G53683	0
AT1G53687	0
AT1G53690	26
AT1G53700	159
AT1G53705	0
AT1G53708	1
AT1G53710	182
AT1G53720	135
AT1G53730	734
AT1G53750	1314
AT1G53760	146
AT1G53770	154
AT1G53780	1749
AT1G53785	577
AT1G53790	106
AT1G53800	672
AT1G53801	0
AT1G53815	0
AT1G53820	0
AT1G53830	327
AT1G53840	2054
AT1G53850	355
AT1G53860	20
AT1G53870	0
AT1G53880	0
AT1G53885	0
AT1G53887	6
AT1G53890	0
AT1G53900	0
AT1G53903	0
AT1G53910	2773
AT1G53920	15
AT1G53930	0
AT1G53935	0
AT1G53940	53
AT1G53950	2
AT1G53970	0
AT1G53980	0
AT1G53990	25
AT1G54000	420
AT1G54010	2521
AT1G54020	0
AT1G54030	641
AT1G54040	19
AT1G54050	61
AT1G54060	281
AT1G54070	0
AT1G54080	1832
AT1G54090	480
AT1G54095	6
AT1G54100	5953
AT1G54110	81
AT1G54115	428
AT1G54120	111
AT1G54130	1028
AT1G54140	123
AT1G54150	147
AT1G54160	21
AT1G54170	482
AT1G54180	93
AT1G54200	115
AT1G54210	87
AT1G54215	2
AT1G54217	32
AT1G54220	136
AT1G54230	0
AT1G54240	0
AT1G54250	197
AT1G54260	178
AT1G54270	1445
AT1G54280	4
AT1G54290	129
AT1G54300	0
AT1G54310	152
AT1G54320	1615
AT1G54330	10
AT1G54340	420
AT1G54350	513
AT1G54355	0
AT1G54360	580
AT1G54370	759
AT1G54380	186
AT1G54385	17
AT1G54390	320
AT1G54400	3
AT1G54410	6079
AT1G54420	0
AT1G54440	176
AT1G54445	0
AT1G54450	50
AT1G54460	385
AT1G54470	1
AT1G54490	1116
AT1G54500	530
AT1G54510	246
AT1G54520	381
AT1G54530	4
AT1G54540	2
AT1G54550	0
AT1G54560	2
AT1G54570	142
AT1G54575	116
AT1G54580	1048
AT1G54590	1
AT1G54610	716
AT1G54620	0
AT1G54630	1295
AT1G54640	0
AT1G54650	57
AT1G54670	0
AT1G54680	104
AT1G54690	190
AT1G54700	0
AT1G54710	934
AT1G54720	0
AT1G54730	321
AT1G54740	175
AT1G54760	0
AT1G54770	58
AT1G54775	0
AT1G54780	778
AT1G54790	92
AT1G54820	57
AT1G54830	286
AT1G54840	11
AT1G54850	70
AT1G54860	5
AT1G54870	11
AT1G54880	0
AT1G54890	56
AT1G54920	1098
AT1G54930	1
AT1G54940	0
AT1G54950	0
AT1G54960	30
AT1G54970	4
AT1G54980	0
AT1G54990	317
AT1G55000	338
AT1G55010	1
AT1G55020	1520
AT1G55030	0
AT1G55040	45
AT1G55045	0
AT1G55050	13
AT1G55060	0
AT1G55070	0
AT1G55080	128
AT1G55090	532
AT1G55110	344
AT1G55120	113
AT1G55130	226
AT1G55140	103
AT1G55150	257
AT1G55152	304
AT1G55160	264
AT1G55170	99
AT1G55175	6
AT1G55180	27
AT1G55190	329
AT1G55200	71
AT1G55205	13
AT1G55207	1
AT1G55210	773
AT1G55220	0
AT1G55230	0
AT1G55240	108
AT1G55250	337
AT1G55260	1256
AT1G55265	377
AT1G55270	247
AT1G55280	35
AT1G55290	0
AT1G55300	81
AT1G55310	1278
AT1G55320	75
AT1G55325	638
AT1G55330	3342
AT1G55340	419
AT1G55350	1140
AT1G55360	1401
AT1G55365	3
AT1G55370	80
AT1G55380	14
AT1G55390	12
AT1G55420	12
AT1G55430	12
AT1G55440	1
AT1G55450	162
AT1G55460	299
AT1G55475	30
AT1G55480	271
AT1G55490	4830
AT1G55500	303
AT1G55510	449
AT1G55520	466
AT1G55525	0
AT1G55530	943
AT1G55535	164
AT1G55540	335
AT1G55546	0
AT1G55550	5
AT1G55560	0
AT1G55570	0
AT1G55580	15
AT1G55590	420
AT1G55591	0
AT1G55600	1
AT1G55610	54
AT1G55615	0
AT1G55620	329
AT1G55625	0
AT1G55630	79
AT1G55640	0
AT1G55650	1
AT1G55660	0
AT1G55670	4605
AT1G55675	174
AT1G55680	1357
AT1G55690	427
AT1G55700	4
AT1G55710	0
AT1G55720	1
AT1G55730	246
AT1G55740	152
AT1G55750	189
AT1G55760	151
AT1G55770	0
AT1G55790	3
AT1G55800	1
AT1G55805	222
AT1G55810	1437
AT1G55820	141
AT1G55830	155
AT1G55840	924
AT1G55850	1789
AT1G55860	1902
AT1G55870	130
AT1G55880	246
AT1G55890	219
AT1G55900	118
AT1G55910	23
AT1G55915	25
AT1G55920	1196
AT1G55928	0
AT1G55930	126
AT1G55940	6
AT1G55950	0
AT1G55960	378
AT1G55970	222
AT1G55980	6
AT1G55990	0
AT1G56000	109
AT1G56010	789
AT1G56020	77
AT1G56030	0
AT1G56040	0
AT1G56045	784
AT1G56050	103
AT1G56060	1
AT1G56070	8013
AT1G56080	58
AT1G56085	0
AT1G56090	202
AT1G56100	0
AT1G56110	396
AT1G56120	26
AT1G56130	27
AT1G56140	432
AT1G56145	534
AT1G56150	28
AT1G56160	0
AT1G56165	5
AT1G56170	102
AT1G56180	281
AT1G56190	894
AT1G56200	2021
AT1G56210	313
AT1G56220	13498
AT1G56230	425
AT1G56233	0
AT1G56240	1
AT1G56242	0
AT1G56250	2
AT1G56260	24
AT1G56270	0
AT1G56280	11012
AT1G56290	298
AT1G56300	285
AT1G56310	129
AT1G56320	4
AT1G56330	1133
AT1G56340	938
AT1G56345	25
AT1G56350	60
AT1G56360	0
AT1G56380	0
AT1G56385	0
AT1G56400	0
AT1G56410	0
AT1G56415	0
AT1G56418	0
AT1G56420	30
AT1G56423	156
AT1G56430	43
AT1G56440	112
AT1G56450	563
AT1G56460	507
AT1G56500	348
AT1G56510	29
AT1G56520	33
AT1G56530	0
AT1G56540	37
AT1G56550	219
AT1G56553	0
AT1G56555	0
AT1G56560	271
AT1G56570	38
AT1G56580	1543
AT1G56590	301
AT1G56600	31
AT1G56610	77
AT1G56612	273
AT1G56620	0
AT1G56630	9
AT1G56650	3
AT1G56660	1155
AT1G56670	33
AT1G56680	8
AT1G56690	15
AT1G56700	1066
AT1G56710	14
AT1G56720	439
AT1G56730	0
AT1G56740	0
AT1G56750	0
AT1G56760	0
AT1G56770	0
AT1G56780	0
AT1G56790	0
AT1G56800	0
AT1G56810	0
AT1G56820	0
AT1G56830	0
AT1G56840	0
AT1G56850	0
AT1G56860	0
AT1G56870	0
AT1G56880	0
AT1G56890	0
AT1G56900	0
AT1G56910	0
AT1G56920	0
AT1G56930	0
AT1G56940	0
AT1G56950	0
AT1G56960	0
AT1G56970	0
AT1G56980	0
AT1G56990	0
AT1G57000	0
AT1G57010	0
AT1G57020	0
AT1G57030	0
AT1G57040	0
AT1G57050	0
AT1G57060	0
AT1G57070	0
AT1G57080	0
AT1G57090	0
AT1G57100	0
AT1G57110	0
AT1G57120	0
AT1G57130	0
AT1G57140	0
AT1G57150	0
AT1G57160	0
AT1G57170	0
AT1G57180	0
AT1G57190	0
AT1G57200	0
AT1G57210	0
AT1G57220	0
AT1G57230	0
AT1G57240	0
AT1G57250	0
AT1G57260	0
AT1G57270	0
AT1G57280	0
AT1G57290	0
AT1G57300	0
AT1G57310	0
AT1G57320	0
AT1G57330	0
AT1G57340	0
AT1G57350	0
AT1G57360	0
AT1G57370	0
AT1G57380	0
AT1G57390	0
AT1G57400	0
AT1G57410	0
AT1G57420	0
AT1G57430	0
AT1G57440	0
AT1G57450	0
AT1G57460	0
AT1G57470	0
AT1G57480	0
AT1G57490	0
AT1G57500	0
AT1G57510	0
AT1G57520	0
AT1G57530	0
AT1G57540	80
AT1G57550	0
AT1G57560	3
AT1G57565	0
AT1G57570	58
AT1G57580	0
AT1G57590	4
AT1G57600	158
AT1G57610	105
AT1G57613	0
AT1G57620	238
AT1G57630	1
AT1G57650	1
AT1G57660	899
AT1G57670	6
AT1G57680	2070
AT1G57690	0
AT1G57700	114
AT1G57710	0
AT1G57720	3115
AT1G57730	0
AT1G57750	0
AT1G57760	0
AT1G57765	221
AT1G57770	65
AT1G57775	0
AT1G57777	0
AT1G57780	0
AT1G57790	76
AT1G57800	8
AT1G57820	158
AT1G57830	0
AT1G57835	0
AT1G57850	0
AT1G57860	296
AT1G57870	346
AT1G57906	0
AT1G57943	2
AT1G57980	26
AT1G57990	1144
AT1G58007	9
AT1G58025	228
AT1G58030	9067
AT1G58037	7
AT1G58050	0
AT1G58055	0
AT1G58060	369
AT1G58070	151
AT1G58080	709
AT1G58090	0
AT1G58100	502
AT1G58110	753
AT1G58120	0
AT1G58122	0
AT1G58150	58
AT1G58160	31
AT1G58170	17
AT1G58180	1066
AT1G58190	163
AT1G58200	557
AT1G58210	70
AT1G58220	431
AT1G58225	0
AT1G58230	669
AT1G58235	678
AT1G58242	0
AT1G58245	0
AT1G58248	0
AT1G58250	1069
AT1G58260	0
AT1G58265	0
AT1G58270	1502
AT1G58280	23
AT1G58290	1070
AT1G58300	3
AT1G58310	1
AT1G58320	7
AT1G58330	0
AT1G58340	27
AT1G58350	556
AT1G58360	823
AT1G58370	248
AT1G58380	170
AT1G58390	1
AT1G58400	178
AT1G58410	162
AT1G58420	10
AT1G58430	0
AT1G58440	575
AT1G58450	0
AT1G58460	0
AT1G58470	53
AT1G58520	162
AT1G58590	103
AT1G58602	790
AT1G58643	0
AT1G58684	0
AT1G58725	0
AT1G58766	0
AT1G58807	15
AT1G58808	0
AT1G58848	146
AT1G58936	0
AT1G58983	0
AT1G59030	0
AT1G59077	0
AT1G59124	0
AT1G59171	0
AT1G59218	3
AT1G59312	0
AT1G59359	0
AT1G59406	0
AT1G59453	0
AT1G59500	0
AT1G59510	24
AT1G59520	333
AT1G59530	2
AT1G59535	0
AT1G59540	28
AT1G59550	0
AT1G59560	48
AT1G59570	0
AT1G59580	530
AT1G59590	233
AT1G59600	105
AT1G59610	1532
AT1G59620	93
AT1G59630	0
AT1G59640	65
AT1G59650	343
AT1G59660	283
AT1G59670	0
AT1G59675	0
AT1G59680	0
AT1G59690	0
AT1G59700	131
AT1G59710	277
AT1G59720	104
AT1G59722	0
AT1G59725	2
AT1G59730	3
AT1G59740	17
AT1G59750	1088
AT1G59760	443
AT1G59780	41
AT1G59790	0
AT1G59800	0
AT1G59810	1
AT1G59820	614
AT1G59830	785
AT1G59833	0
AT1G59835	0
AT1G59840	249
AT1G59850	16
AT1G59860	53
AT1G59865	0
AT1G59870	5125
AT1G59880	0
AT1G59885	0
AT1G59890	536
AT1G59900	3583
AT1G59910	428
AT1G59920	0
AT1G59930	0
AT1G59940	30
AT1G59950	0
AT1G59960	94
AT1G59970	137
AT1G59980	127
AT1G59990	167
AT1G60000	280
AT1G60010	896
AT1G60025	0
AT1G60030	36
AT1G60040	1
AT1G60050	5
AT1G60060	425
AT1G60070	1309
AT1G60072	0
AT1G60073	0
AT1G60080	55
AT1G60090	20
AT1G60095	3
AT1G60110	8
AT1G60130	10
AT1G60140	2540
AT1G60160	444
AT1G60170	818
AT1G60190	238
AT1G60200	3729
AT1G60220	437
AT1G60230	131
AT1G60240	0
AT1G60250	0
AT1G60260	16
AT1G60270	11
AT1G60280	0
AT1G60300	0
AT1G60320	0
AT1G60340	0
AT1G60350	0
AT1G60360	16
AT1G60370	0
AT1G60380	0
AT1G60390	81
AT1G60400	0
AT1G60410	0
AT1G60420	598
AT1G60430	240
AT1G60440	502
AT1G60450	35
AT1G60460	10
AT1G60470	1
AT1G60490	694
AT1G60500	0
AT1G60505	168
AT1G60525	124
AT1G60530	1
AT1G60545	166
AT1G60550	808
AT1G60560	96
AT1G60570	0
AT1G60580	0
AT1G60590	0
AT1G60600	281
AT1G60610	655
AT1G60620	56
AT1G60625	0
AT1G60630	39
AT1G60640	109
AT1G60650	139
AT1G60660	104
AT1G60670	219
AT1G60680	152
AT1G60690	61
AT1G60700	52
AT1G60710	957
AT1G60720	0
AT1G60730	630
AT1G60740	85
AT1G60750	131
AT1G60760	0
AT1G60770	197
AT1G60780	1196
AT1G60783	1
AT1G60790	186
AT1G60800	757
AT1G60810	485
AT1G60815	0
AT1G60820	0
AT1G60830	0
AT1G60840	0
AT1G60850	93
AT1G60860	319
AT1G60870	399
AT1G60880	0
AT1G60890	158
AT1G60900	1518
AT1G60910	0
AT1G60913	0
AT1G60920	0
AT1G60930	88
AT1G60940	1279
AT1G60950	4344
AT1G60960	532
AT1G60970	7
AT1G60980	0
AT1G60983	0
AT1G60985	0
AT1G60986	0
AT1G60987	0
AT1G60989	313
AT1G60990	339
AT1G60995	447
AT1G61000	61
AT1G61010	395
AT1G61020	0
AT1G61030	242
AT1G61040	508
AT1G61050	20
AT1G61060	0
AT1G61065	37
AT1G61070	0
AT1G61080	12
AT1G61090	0
AT1G61093	0
AT1G61095	0
AT1G61097	0
AT1G61100	1663
AT1G61105	0
AT1G61110	0
AT1G61120	0
AT1G61130	0
AT1G61140	585
AT1G61150	528
AT1G61160	22
AT1G61165	0
AT1G61170	157
AT1G61180	392
AT1G61190	43
AT1G61200	0
AT1G61210	475
AT1G61215	55
AT1G61224	0
AT1G61226	1
AT1G61230	10
AT1G61240	228
AT1G61250	1247
AT1G61255	84
AT1G61260	343
AT1G61270	10
AT1G61275	2
AT1G61280	21
AT1G61290	1
AT1G61300	1
AT1G61310	76
AT1G61320	1
AT1G61330	0
AT1G61340	128
AT1G61350	260
AT1G61353	0
AT1G61360	92
AT1G61370	113
AT1G61380	80
AT1G61390	4
AT1G61400	10
AT1G61410	2
AT1G61415	3
AT1G61420	51
AT1G61430	54
AT1G61440	1
AT1G61450	4
AT1G61460	22
AT1G61470	4
AT1G61475	0
AT1G61480	0
AT1G61490	37
AT1G61500	97
AT1G61520	4221
AT1G61540	0
AT1G61550	2
AT1G61560	109
AT1G61563	0
AT1G61566	0
AT1G61570	55
AT1G61575	0
AT1G61580	136
AT1G61590	859
AT1G61600	14
AT1G61610	0
AT1G61620	748
AT1G61630	0
AT1G61640	63
AT1G61660	333
AT1G61667	124
AT1G61670	244
AT1G61680	0
AT1G61688	0
AT1G61690	660
AT1G61700	0
AT1G61710	1
AT1G61720	0
AT1G61730	368
AT1G61732	1
AT1G61740	1750
AT1G61750	102
AT1G61760	14
AT1G61770	462
AT1G61780	512
AT1G61790	654
AT1G61795	41
AT1G61800	48
AT1G61810	14
AT1G61820	490
AT1G61840	93
AT1G61850	787
AT1G61860	26
AT1G61870	178
AT1G61880	0
AT1G61890	681
AT1G61900	985
AT1G61910	0
AT1G61920	0
AT1G61930	4
AT1G61940	0
AT1G61950	0
AT1G61960	45
AT1G61970	160
AT1G61980	47
AT1G61990	83
AT1G62000	0
AT1G62010	23
AT1G62020	1291
AT1G62030	30
AT1G62035	2
AT1G62040	354
AT1G62045	38
AT1G62050	74
AT1G62060	0
AT1G62070	0
AT1G62080	0
AT1G62085	32
AT1G62110	20
AT1G62120	63
AT1G62130	58
AT1G62150	13
AT1G62160	0
AT1G62170	0
AT1G62180	482
AT1G62181	0
AT1G62190	18
AT1G62200	204
AT1G62210	0
AT1G62220	0
AT1G62225	0
AT1G62240	0
AT1G62250	121
AT1G62260	36
AT1G62262	3
AT1G62270	0
AT1G62280	209
AT1G62290	345
AT1G62300	306
AT1G62301	0
AT1G62305	80
AT1G62310	517
AT1G62320	18
AT1G62330	242
AT1G62333	1
AT1G62340	0
AT1G62350	5
AT1G62355	0
AT1G62360	63
AT1G62370	82
AT1G62380	14382
AT1G62390	1420
AT1G62400	10
AT1G62410	0
AT1G62420	5
AT1G62421	0
AT1G62422	82
AT1G62430	221
AT1G62440	750
AT1G62450	0
AT1G62480	13444
AT1G62490	0
AT1G62500	81
AT1G62510	142
AT1G62520	41
AT1G62530	0
AT1G62540	0
AT1G62560	0
AT1G62570	1331
AT1G62580	9
AT1G62590	22
AT1G62600	367
AT1G62610	901
AT1G62620	8
AT1G62630	16
AT1G62640	574
AT1G62660	5766
AT1G62670	27
AT1G62680	46
AT1G62690	2
AT1G62700	4
AT1G62710	123
AT1G62720	9
AT1G62730	23
AT1G62740	607
AT1G62750	1842
AT1G62760	130
AT1G62770	1212
AT1G62780	389
AT1G62790	327
AT1G62800	292
AT1G62810	540
AT1G62820	194
AT1G62830	108
AT1G62840	22
AT1G62850	120
AT1G62863	0
AT1G62870	11
AT1G62880	124
AT1G62886	0
AT1G62900	6
AT1G62910	4
AT1G62914	43
AT1G62920	24
AT1G62930	39
AT1G62935	4
AT1G62940	0
AT1G62950	108
AT1G62960	215
AT1G62970	264
AT1G62975	97
AT1G62978	0
AT1G62980	3
AT1G62981	29
AT1G62990	190
AT1G63000	958
AT1G63005	0
AT1G63010	596
AT1G63020	67
AT1G63030	2
AT1G63050	127
AT1G63055	0
AT1G63057	0
AT1G63060	0
AT1G63070	2
AT1G63080	45
AT1G63090	151
AT1G63100	26
AT1G63105	0
AT1G63110	434
AT1G63120	296
AT1G63130	73
AT1G63140	87
AT1G63150	29
AT1G63160	70
AT1G63170	310
AT1G63180	409
AT1G63190	0
AT1G63200	0
AT1G63205	0
AT1G63206	0
AT1G63210	2
AT1G63220	490
AT1G63230	28
AT1G63240	124
AT1G63245	8
AT1G63250	28
AT1G63260	176
AT1G63270	105
AT1G63280	0
AT1G63290	432
AT1G63295	22
AT1G63300	349
AT1G63310	61
AT1G63320	0
AT1G63330	0
AT1G63340	0
AT1G63350	2
AT1G63360	140
AT1G63370	4
AT1G63380	12
AT1G63390	1
AT1G63400	14
AT1G63410	6
AT1G63420	159
AT1G63430	554
AT1G63440	274
AT1G63450	6
AT1G63460	200
AT1G63470	210
AT1G63480	131
AT1G63490	413
AT1G63500	888
AT1G63510	0
AT1G63520	13
AT1G63522	0
AT1G63530	37
AT1G63535	0
AT1G63540	0
AT1G63550	0
AT1G63560	6
AT1G63570	2
AT1G63580	11
AT1G63590	0
AT1G63600	0
AT1G63610	280
AT1G63630	0
AT1G63640	429
AT1G63650	46
AT1G63660	206
AT1G63670	132
AT1G63680	485
AT1G63690	1669
AT1G63700	711
AT1G63710	2
AT1G63720	86
AT1G63730	64
AT1G63740	187
AT1G63750	14
AT1G63770	1731
AT1G63780	118
AT1G63790	0
AT1G63800	1209
AT1G63810	142
AT1G63820	3
AT1G63830	517
AT1G63840	618
AT1G63850	216
AT1G63855	48
AT1G63860	63
AT1G63870	1
AT1G63880	125
AT1G63900	275
AT1G63910	3
AT1G63930	0
AT1G63940	2457
AT1G63950	0
AT1G63960	0
AT1G63970	158
AT1G63980	906
AT1G63990	2
AT1G64000	1
AT1G64010	1
AT1G64020	0
AT1G64030	0
AT1G64040	867
AT1G64050	582
AT1G64060	449
AT1G64065	25
AT1G64070	0
AT1G64080	52
AT1G64090	551
AT1G64100	0
AT1G64105	4
AT1G64107	0
AT1G64110	1808
AT1G64120	0
AT1G64130	0
AT1G64140	0
AT1G64142	0
AT1G64150	172
AT1G64160	1
AT1G64170	12
AT1G64180	47
AT1G64185	13
AT1G64190	1054
AT1G64195	0
AT1G64200	257
AT1G64210	7
AT1G64220	0
AT1G64230	4964
AT1G64235	0
AT1G64255	0
AT1G64260	5
AT1G64280	399
AT1G64290	0
AT1G64295	0
AT1G64300	52
AT1G64310	9
AT1G64320	14
AT1G64330	980
AT1G64340	0
AT1G64350	131
AT1G64355	370
AT1G64360	0
AT1G64370	496
AT1G64380	155
AT1G64385	252
AT1G64390	3567
AT1G64400	31
AT1G64405	7
AT1G64420	0
AT1G64430	1163
AT1G64440	391
AT1G64450	54
AT1G64460	260
AT1G64470	135
AT1G64480	3
AT1G64490	76
AT1G64500	233
AT1G64510	1658
AT1G64520	788
AT1G64530	356
AT1G64540	8
AT1G64550	1185
AT1G64561	28
AT1G64563	34
AT1G64570	467
AT1G64572	109
AT1G64580	33
AT1G64583	21
AT1G64585	0
AT1G64590	14
AT1G64600	49
AT1G64610	112
AT1G64618	2
AT1G64620	59
AT1G64625	5
AT1G64628	0
AT1G64630	0
AT1G64640	2195
AT1G64650	1102
AT1G64660	4510
AT1G64670	1375
AT1G64680	716
AT1G64690	51
AT1G64700	47
AT1G64710	738
AT1G64720	8630
AT1G64740	487
AT1G64750	717
AT1G64760	234
AT1G64770	501
AT1G64780	184
AT1G64790	905
AT1G64800	0
AT1G64810	151
AT1G64820	0
AT1G64830	0
AT1G64840	158
AT1G64850	233
AT1G64860	548
AT1G64870	0
AT1G64880	364
AT1G64890	63
AT1G64900	58
AT1G64910	1
AT1G64920	18
AT1G64930	5
AT1G64940	13
AT1G64950	466
AT1G64960	241
AT1G64970	89
AT1G64980	409
AT1G64990	441
AT1G65000	90
AT1G65010	1571
AT1G65020	130
AT1G65030	78
AT1G65032	31
AT1G65040	452
AT1G65050	0
AT1G65060	8
AT1G65070	339
AT1G65080	25
AT1G65090	0
AT1G65110	4
AT1G65113	0
AT1G65120	9
AT1G65130	0
AT1G65140	0
AT1G65150	21
AT1G65160	0
AT1G65170	0
AT1G65180	47
AT1G65190	3
AT1G65200	0
AT1G65210	0
AT1G65220	1169
AT1G65230	162
AT1G65240	1
AT1G65250	1
AT1G65260	1040
AT1G65270	716
AT1G65280	642
AT1G65290	598
AT1G65295	132
AT1G65300	1
AT1G65310	1507
AT1G65320	465
AT1G65330	0
AT1G65340	16
AT1G65342	0
AT1G65346	0
AT1G65350	0
AT1G65352	0
AT1G65360	0
AT1G65370	136
AT1G65380	98
AT1G65390	5
AT1G65410	183
AT1G65420	73
AT1G65430	374
AT1G65440	1774
AT1G65450	0
AT1G65470	111
AT1G65480	0
AT1G65481	2
AT1G65483	0
AT1G65484	0
AT1G65486	5
AT1G65490	0
AT1G65500	3
AT1G65510	109
AT1G65520	194
AT1G65540	465
AT1G65541	1
AT1G65550	0
AT1G65560	19
AT1G65570	0
AT1G65580	1001
AT1G65590	777
AT1G65610	109
AT1G65620	36
AT1G65630	0
AT1G65640	0
AT1G65650	294
AT1G65660	761
AT1G65670	0
AT1G65680	0
AT1G65681	0
AT1G65690	193
AT1G65700	54
AT1G65710	5
AT1G65720	1617
AT1G65730	94
AT1G65740	0
AT1G65760	0
AT1G65770	0
AT1G65780	0
AT1G65790	0
AT1G65800	1
AT1G65810	1
AT1G65820	973
AT1G65830	0
AT1G65840	1182
AT1G65845	606
AT1G65850	19
AT1G65860	1
AT1G65870	0
AT1G65880	0
AT1G65890	0
AT1G65900	39
AT1G65907	0
AT1G65910	10
AT1G65920	374
AT1G65930	5530
AT1G65950	149
AT1G65960	3608
AT1G65970	3819
AT1G65980	1824
AT1G65985	171
AT1G65990	0
AT1G66000	0
AT1G66020	10
AT1G66030	0
AT1G66040	2
AT1G66045	0
AT1G66050	9
AT1G66060	2
AT1G66070	254
AT1G66080	33
AT1G66090	3
AT1G66100	0
AT1G66110	0
AT1G66120	0
AT1G66130	137
AT1G66140	322
AT1G66145	0
AT1G66150	2417
AT1G66160	102
AT1G66170	0
AT1G66173	9
AT1G66180	2258
AT1G66190	64
AT1G66200	10872
AT1G66210	0
AT1G66220	0
AT1G66230	59
AT1G66235	3
AT1G66240	1849
AT1G66245	0
AT1G66250	130
AT1G66260	1578
AT1G66270	676
AT1G66280	1740
AT1G66290	0
AT1G66300	0
AT1G66310	0
AT1G66320	2
AT1G66330	313
AT1G66340	523
AT1G66345	46
AT1G66350	312
AT1G66360	0
AT1G66370	0
AT1G66380	0
AT1G66390	1
AT1G66400	51
AT1G66410	1123
AT1G66420	0
AT1G66430	320
AT1G66440	8
AT1G66450	26
AT1G66460	30
AT1G66470	19
AT1G66475	0
AT1G66480	49
AT1G66490	0
AT1G66500	47
AT1G66510	79
AT1G66520	61
AT1G66530	285
AT1G66540	0
AT1G66550	0
AT1G66553	0
AT1G66560	0
AT1G66570	0
AT1G66580	4077
AT1G66590	11
AT1G66600	8
AT1G66610	0
AT1G66620	16
AT1G66630	0
AT1G66640	0
AT1G66650	6
AT1G66660	55
AT1G66670	686
AT1G66680	476
AT1G66690	6
AT1G66700	178
AT1G66720	0
AT1G66725	4
AT1G66730	489
AT1G66740	121
AT1G66750	83
AT1G66760	433
AT1G66770	0
AT1G66780	14
AT1G66783	2
AT1G66790	0
AT1G66795	0
AT1G66800	79
AT1G66810	19
AT1G66820	125
AT1G66830	0
AT1G66840	78
AT1G66850	0
AT1G66852	1
AT1G66855	0
AT1G66860	0
AT1G66870	4
AT1G66880	100
AT1G66890	107
AT1G66900	182
AT1G66910	9
AT1G66920	1
AT1G66930	21
AT1G66940	128
AT1G66950	2
AT1G66960	0
AT1G66970	26
AT1G66980	136
AT1G67000	0
AT1G67020	2
AT1G67025	2
AT1G67030	264
AT1G67035	2
AT1G67040	273
AT1G67050	363
AT1G67060	333
AT1G67070	173
AT1G67080	183
AT1G67090	61590
AT1G67100	37
AT1G67105	151
AT1G67110	22
AT1G67120	241
AT1G67130	0
AT1G67140	851
AT1G67148	130
AT1G67150	21
AT1G67160	0
AT1G67170	101
AT1G67180	13
AT1G67190	127
AT1G67195	111
AT1G67210	44
AT1G67220	0
AT1G67230	2417
AT1G67238	0
AT1G67250	160
AT1G67260	0
AT1G67265	287
AT1G67270	13
AT1G67280	1466
AT1G67290	1
AT1G67300	308
AT1G67310	707
AT1G67320	82
AT1G67325	354
AT1G67328	54
AT1G67330	342
AT1G67340	273
AT1G67350	576
AT1G67360	292
AT1G67365	42
AT1G67370	2
AT1G67390	0
AT1G67400	22
AT1G67410	89
AT1G67420	69
AT1G67430	2713
AT1G67440	127
AT1G67450	0
AT1G67455	0
AT1G67460	10
AT1G67470	34
AT1G67480	2854
AT1G67481	3
AT1G67490	223
AT1G67500	279
AT1G67510	186
AT1G67520	33
AT1G67530	253
AT1G67540	0
AT1G67550	288
AT1G67560	578
AT1G67570	82
AT1G67580	817
